label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa,word_id,lemma_id
pos,female,wn_hypernym,not_certain,0.0438390425,2,True,-,broad,broad,75983,True,True,False,4,0,9,None,,homonyms_only_different_pos,met non-met,conc,False,399,523,,8202b17e-a88f-11e9-af05-acde48001122,ac61943a-ce46-11e9-8a6e-acde48001122
neg,male,conceptnet,not_certain,0.1237329016,3,True,-,humans,human,86390,True,True,True,1,0,4,None,,homonyms_only_different_pos,non-met,conc,True,,,,8202b1a6-a88f-11e9-ac16-acde48001122,ac672f8a-ce46-11e9-8a6e-acde48001122
neg,male,conceptnet,not_certain,0.1368600321,3,True,-,bulls,bull,20719,True,True,True,6,4,15,0.07142857142857142,0.28515852242670475,homonyms_also_same_pos,non-met,abs-conc-n,True,,,,8202b1cc-a88f-11e9-8ede-acde48001122,ac61a6a0-ce46-11e9-8a6e-acde48001122
pos,female,wn_hypernym,not_certain,0.1599651634,2,True,-,baggage,baggage,5851,True,True,True,2,0,3,0.42105263157894735,0.5029239766081871,poly,,conc,True,,,,8202b1f6-a88f-11e9-a127-acde48001122,ac60d3a6-ce46-11e9-8a6e-acde48001122
pos,female,wn_hypernym,not_certain,0.1755584722,2,True,-,knockout,knockout,20869,True,True,True,1,0,3,0.1111111111111111,0.1111111111111111,poly,,abs-conc,True,,,,8202b214-a88f-11e9-9be0-acde48001122,ac682d5e-ce46-11e9-8a6e-acde48001122
pos,female,wn_hypernym,not_certain,0.1835491057,2,True,-,cyprian,cyprian,1150,True,True,True,0,0,4,0.6,0.6,,,conc,True,,,,8202b23a-a88f-11e9-9609-acde48001122,82029950-a88f-11e9-b3a1-acde48001122
pos,female,wn_hypernym,not_certain,0.1836366584,3,True,-,rover,rover,12368,True,True,True,2,0,2,0.5714285714285714,0.5714285714285714,mon,non-met,conc,True,,309,,8202b25a-a88f-11e9-850b-acde48001122,ac705204-ce46-11e9-8a6e-acde48001122
pos,female,wn_hypernym,not_certain,0.1893758198,-,True,-,chit,chit,1014,True,True,True,0,0,2,0.1111111111111111,0.1111111111111111,homonyms_also_same_pos,,abs-conc,True,,,,8202b282-a88f-11e9-8155-acde48001122,ac623642-ce46-11e9-8a6e-acde48001122
pos,female,wn_hypernym,not_certain,0.1955250616,-,True,-,scouter,scouter,192,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,,8202b29e-a88f-11e9-8f48-acde48001122,8202a422-a88f-11e9-9fd5-acde48001122
pos,female,wn_hypernym,not_certain,0.1981647435,-,True,-,gal,gal,4733,True,True,True,2,0,3,0.11764705882352941,0.2919934640522876,mon,non-met,abs-conc,True,,,,8202b2c8-a88f-11e9-b79d-acde48001122,ac65f336-ce46-11e9-8a6e-acde48001122
pos,female,wn_hypernym,not_certain,0.2025219237,-,True,-,amazon,amazon,20447,True,True,True,2,0,4,0.09090909090909091,0.22798305925240905,mon,,abs-conc-n,True,,,,8202b2f0-a88f-11e9-bd03-acde48001122,ac603f4a-ce46-11e9-8a6e-acde48001122
neg,male,conceptnet,not_certain,0.2096727015,-,True,-,robert,robert,307276,True,True,True,0,0,1,1.0,1.0,,non-met,n,True,,,,8202b30c-a88f-11e9-84dd-acde48001122,ac7038be-ce46-11e9-8a6e-acde48001122
pos,female,wn_hypernym,not_certain,0.2099516852,-,True,-,peri,peri,2554,True,True,True,1,0,2,0.11764705882352941,0.11764705882352941,,,abs-conc,True,,,,8202b336-a88f-11e9-bd64-acde48001122,8202abac-a88f-11e9-8a67-acde48001122
pos,female,wn_hypernym,not_certain,0.2110305411,-,True,-,dish,dish,21581,True,True,True,4,4,8,0.1111111111111111,0.2412405448009163,homonyms_only_different_pos,,abs-conc,True,,,,8202b354-a88f-11e9-99d1-acde48001122,ac63ee42-ce46-11e9-8a6e-acde48001122
