quid	listNr	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7	1	``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. 	``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. 	``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=7F86B5EF	typical_of_property-used_in_cooking-stamper	Agree or disagree (run5_pilot-experiment3-batch5-70-70)
982237ea-517f-44a8-a433-027d3726ed55	1	I know that being used_in_cooking is necessary for many things (a/an) stamper does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=7F86B5EF	affording_activity-used_in_cooking-stamper	Agree or disagree (run5_pilot-experiment3-batch5-70-70)
d966179c-adc1-4b59-8956-73837a286a73	1	I think (a/an) stamper can be used_in_cooking, but this is rare or uncommon.	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell_pepper can be green, but this is rare or uncommon.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=7F86B5EF	rare-used_in_cooking-stamper	Agree or disagree (run5_pilot-experiment3-batch5-70-70)
fbc7e946-f876-4ed8-9a21-4afc5dc4e1ac	1	I know that (a/an) stamper is used_in_cooking as most or all other things similar to (a/an) stamper are used_in_cooking. 	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=7F86B5EF	implied_category-used_in_cooking-stamper	Agree or disagree (run5_pilot-experiment3-batch5-70-70)
d4cd9197-d1b8-401f-8210-623a0c12a9df	1	I could say (a/an) stamper is used_in_cooking, but I would most certainly not mean it literally.	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."	5_pilot	1	https://app.prolific.co/submissions/complete?cc=7F86B5EF	creative-used_in_cooking-stamper	Agree or disagree (run5_pilot-experiment3-batch5-70-70)
2e3fc79d-7f8c-422e-a8c4-f1369d88d9fe	1	Usually, (a/an) stamper is not used_in_cooking, but there could be a highly unusual situation in which (a/an) stamper is used_in_cooking.	Usually, (a/an) beer is not green, but there could be a highly unusual situation in which (a/an) beer is green.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=7F86B5EF	unusual-used_in_cooking-stamper	Agree or disagree (run5_pilot-experiment3-batch5-70-70)
c7c2cd09-1642-41d8-b52d-4bc1ac4a4f01	1	I think it is impossible for (a/an) stamper to be used_in_cooking.	I think it is impossible for (a/an) bee to be human.	I think it is impossible for (a/an) prisoner to be innocent.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=7F86B5EF	impossible-used_in_cooking-stamper	Agree or disagree (run5_pilot-experiment3-batch5-70-70)
f85b7088-4d5c-4425-a817-efc6a3a06f79	1	``Used_in_cooking'' is one for the first things which come to mind when I hear ``stamper' because used_in_cooking is one of the typical uses of (a/an) stamper'.	``Expensive'' is one for the first things which come to mind when I hear ``cigar' because expensive is one of the typical prices of (a/an) cigar'.	``Expensive'' is one for the first things which come to mind when I hear ``cigarette' because expensive is one of the typical prices of (a/an) cigarette'.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=7F86B5EF	typical_of_concept-used_in_cooking-stamper	Agree or disagree (run5_pilot-experiment3-batch5-70-70)
5d0bafa8-3e57-4617-af61-c62b6429ddf3	1	You can find (a/an) stamper which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) stamper usually has. There is only a limited range of possible uses.	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.	5_pilot	1	https://app.prolific.co/submissions/complete?cc=7F86B5EF	variability_limited-used_in_cooking-stamper	Agree or disagree (run5_pilot-experiment3-batch5-70-70)
60df6888-71fc-4a1d-9130-9843c8b5b888	1	You can find (a/an) stamper which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) stamper usually has. The range of uses is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	5_pilot	1	https://app.prolific.co/submissions/complete?cc=7F86B5EF	variability_open-used_in_cooking-stamper	Agree or disagree (run5_pilot-experiment3-batch5-70-70)
