label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa,word_id,lemma_id
neg,neg_met,manually_included,certain,0.0753348227,3,False,-,debate,debate,68676,True,True,True,2,6,6,0.25,0.5988749345892204,homonyms_only_different_pos,non-met,abs,False,375,459,564,81f1eaba-a88f-11e9-acc4-acde48001122,ac637656-ce46-11e9-8a6e-acde48001122
neg,neg_met,manually_included,certain,0.0784972589,3,False,-,discussion,discussion,46917,True,True,True,1,3,2,0.3076923076923077,0.3076923076923077,poly,non-met,abs,False,341,541,522,81f1eaec-a88f-11e9-8e9d-acde48001122,ac63e71c-ce46-11e9-8a6e-acde48001122
neg,blue,conceptnet,not_certain,0.1048594944,3,False,-,world,world,1622378,True,True,True,4,8,9,0.1,0.29886228936427967,poly,met non-met,abs-conc-n,False,532,607,,81f1eb0a-a88f-11e9-a38f-acde48001122,ac741cb8-ce46-11e9-8a6e-acde48001122
pos,pos,manually_included,certain,0.1118338182,1,True,-,pupil,pupil,21364,True,True,True,2,0,3,0.3333333333333333,0.4392844857241142,homonyms_also_same_pos,non-met,abs-conc,True,570,547,,81f1eb34-a88f-11e9-a5ff-acde48001122,ac6f63d0-ce46-11e9-8a6e-acde48001122
pos,pos_met,manually_included,certain,0.1288044258,-,True,-,death,death,646835,True,True,True,1,4,8,0.1111111111111111,0.30659709105087257,poly,non-met,abs-conc-n,True,365,581,,81f1eb78-a88f-11e9-9207-acde48001122,ac6373fe-ce46-11e9-8a6e-acde48001122
pos,pos_met,manually_included,certain,0.1587078262,-,True,-,market,market,284651,True,True,True,2,10,9,0.1,0.25289610039513294,homonyms_only_different_pos,met non-met,abs-conc,True,551,518,328,81f1eba8-a88f-11e9-882e-acde48001122,ac6c9902-ce46-11e9-8a6e-acde48001122
neg,is_red,veale_simile,not_certain,0.1606076437,-,True,-,indian,indian,332847,True,True,False,0,0,5,0.15384615384615385,0.3173639226270805,,non-met,abs-conc,False,622,546,,81f1ebdc-a88f-11e9-87b9-acde48001122,ac67852a-ce46-11e9-8a6e-acde48001122
pos,pos_met,manually_included,certain,0.167445445,-,True,-,day,day,950761,True,True,True,3,9,10,0.13333333333333333,0.4876952676952677,poly,non-met,abs-n,True,477,595,,81f1ec22-a88f-11e9-8f24-acde48001122,ac636bc0-ce46-11e9-8a6e-acde48001122
pos,is_black,cslb,not_certain,0.1722171679,-,True,-,football,football,719207,True,True,True,1,0,2,0.1,0.1,poly,non-met,abs-conc,True,584,565,233,81f1ec4a-a88f-11e9-b040-acde48001122,ac65a156-ce46-11e9-8a6e-acde48001122
neg,is_red,cslb,not_certain,0.1906253368,-,True,-,heart,heart,185139,True,True,True,3,12,10,0.11764705882352941,0.2462958699749205,poly,met non-met,abs-conc,True,605,578,281,81f1eca4-a88f-11e9-a82c-acde48001122,ac66cd38-ce46-11e9-8a6e-acde48001122
