label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa,word_id,lemma_id
neg,is_round,mcrae,not_certain,0.0780611071,3,False,neg-is_round-all,baton,baton,12610,True,True,True,1,0,5,0.7368421052631579,0.766549707602339,poly,,conc,False,570,424,,81ee1052-a88f-11e9-95ef-acde48001122,ac60f55c-ce46-11e9-8a6e-acde48001122
neg,round square,conceptnet,not_certain,0.0994415769,3,False,-,world,world,1622378,True,True,True,4,8,9,0.1,0.29886228936427967,poly,met non-met,abs-conc-n,False,532,607,,81ee107a-a88f-11e9-9fa9-acde48001122,ac741cb8-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.1147301478,3,False,-,football,football,719207,True,True,True,1,0,2,0.1,0.1,poly,non-met,abs-conc,False,584,565,233,81ee10a2-a88f-11e9-bc61-acde48001122,ac65a156-ce46-11e9-8a6e-acde48001122
neg,is_round,mcrae,not_certain,0.1182700488,3,False,neg-is_round-all,beets,beet,1374,True,True,True,1,0,2,0.2,0.2,poly,,conc,False,,,,81ee10ca-a88f-11e9-bae6-acde48001122,ac610b14-ce46-11e9-8a6e-acde48001122
neg,neg_met,manually_included,certain,0.1374648941,3,False,-,report,report,212954,True,True,True,5,10,13,0.2,0.4565143190143189,homonyms_only_different_pos,non-met,abs,False,417,590,386,81ee10e8-a88f-11e9-b0a2-acde48001122,ac6ffb7e-ce46-11e9-8a6e-acde48001122
neg,neg,manually_included,certain,0.1382839914,3,False,-,carrot,carrot,2821,True,True,True,2,0,4,0.09523809523809523,0.1915065441381231,poly,non-met,abs-conc,False,622,539,,81ee1124-a88f-11e9-994f-acde48001122,ac61ec50-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.1435965499,3,False,-,basketball,basketball,187540,True,True,True,1,0,2,0.1,0.1,poly,,abs-conc,False,,,,81ee1162-a88f-11e9-8b22-acde48001122,ac60f0de-ce46-11e9-8a6e-acde48001122
neg,is_round,mcrae,not_certain,0.1440280524,3,False,neg-is_round-all,cabbage,cabbage,4316,True,True,True,1,0,4,0.10526315789473684,0.14097007223942207,poly,,abs-conc,False,611,504,,81ee1188-a88f-11e9-8e32-acde48001122,ac61bfbe-ce46-11e9-8a6e-acde48001122
neg,is_round,mcrae,not_certain,0.1448110083,3,False,neg-is_round-no,banana,banana,10769,True,True,True,2,0,2,0.38095238095238093,0.38095238095238093,mon,,conc,False,633,576,,81ee11b0-a88f-11e9-9671-acde48001122,ac60ddba-ce46-11e9-8a6e-acde48001122
neg,is_round,mcrae,not_certain,0.1488311714,3,False,neg-is_round-all,bowl,bowl,100099,True,True,True,4,5,12,0.11764705882352941,0.36320669310666914,homonyms_also_same_pos,non-met,abs-conc,False,575,557,256,81ee1200-a88f-11e9-abf4-acde48001122,ac61757c-ce46-11e9-8a6e-acde48001122
neg,neg_met,manually_included,certain,0.1491045114,3,False,-,program,program,473642,True,True,True,6,12,10,0.19047619047619047,0.32447331857495193,homonyms_only_different_pos,,abs,False,,,,81ee1234-a88f-11e9-a7c0-acde48001122,ac6f3342-ce46-11e9-8a6e-acde48001122
neg,is_round,mcrae,not_certain,0.1541701615,3,False,neg-is_round-all,cantaloupe,cantaloupe,287,True,True,True,1,0,2,0.3076923076923077,0.3076923076923077,,,conc,False,,,,81ee1250-a88f-11e9-afa4-acde48001122,81edfa4a-a88f-11e9-b2f1-acde48001122
neg,is_round,mcrae,not_certain,0.1730866264,3,False,neg-is_round-all,blueberry,blueberry,2067,True,True,True,1,0,2,0.34782608695652173,0.34782608695652173,mon,,conc,False,,,,81ee128c-a88f-11e9-94db-acde48001122,ac61501a-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.1759125167,3,False,-,baseball,baseball,177203,True,True,True,1,0,2,0.09090909090909091,0.09090909090909091,poly,non-met,abs-conc,False,,,,81ee12b4-a88f-11e9-a637-acde48001122,ac60ee72-ce46-11e9-8a6e-acde48001122
neg,is_round,mcrae,not_certain,0.1803972096,3,False,neg-is_round-all,banjo,banjo,7240,True,True,True,0,0,1,1.0,1.0,mon,,conc,False,,,,81ee12e6-a88f-11e9-a5dc-acde48001122,ac60e10c-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.1846142605,3,False,-,oval,oval,26400,True,True,False,0,0,2,None,,mon,non-met,abs,False,,,,81ee1318-a88f-11e9-8a3b-acde48001122,ac6defa0-ce46-11e9-8a6e-acde48001122
neg,is_round,mcrae,not_certain,0.1879134209,2,True,neg-is_round-some,biscuit,biscuit,3219,True,True,True,1,0,2,0.7058823529411765,0.7058823529411765,poly,non-met,conc,True,574,521,,81ee1336-a88f-11e9-8b9c-acde48001122,ac613210-ce46-11e9-8a6e-acde48001122
neg,is_round,mcrae,not_certain,0.1902798363,-,True,neg-is_round-all,barrel,barrel,26331,True,True,True,2,8,6,0.10526315789473684,0.22013627583287027,poly,non-met,abs-conc,True,590,487,319,81ee1374-a88f-11e9-a2e7-acde48001122,ac60ec42-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.194148164,-,True,-,circles,circle,27366,True,True,True,3,11,11,0.1,0.21688155519924215,homonyms_only_different_pos,met non-met,abs-conc,True,,,,81ee139a-a88f-11e9-a5e4-acde48001122,ac625082-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.2004117061,-,True,-,oranges,orange,3774,True,True,True,2,0,6,0.09090909090909091,0.21267781238369476,homonyms_only_different_pos,non-met,abs-conc-n,True,,,,81ee13b8-a88f-11e9-9861-acde48001122,ac6dd5e2-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.2012430556,-,True,-,egg,egg,30333,True,True,True,2,0,5,0.2,0.22395510835913313,poly,met non-met,conc,True,613,608,186,81ee13f4-a88f-11e9-86f9-acde48001122,ac64abf2-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.2059569816,-,True,-,circle,circle,75249,True,True,True,3,11,11,0.1,0.21688155519924215,homonyms_only_different_pos,met non-met,abs-conc,True,515,581,214,81ee141c-a88f-11e9-871f-acde48001122,ac625082-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.2217276721,-,True,-,marbles,marble,2365,True,True,True,2,0,4,0.23529411764705882,0.3284313725490196,poly,met non-met,abs-conc,True,,,,81ee144c-a88f-11e9-b1b9-acde48001122,ac6c911e-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.2250405691,-,True,-,frisbee,frisbee,1532,True,True,True,0,0,1,0.8333333333333334,0.8333333333333334,,,conc,True,,,,81ee1476-a88f-11e9-8ba1-acde48001122,81ee0922-a88f-11e9-b67c-acde48001122
neg,neg,manually_included,certain,0.2250573662,-,True,-,mug,mug,1390,True,True,True,3,0,5,0.125,0.22725215817321084,homonyms_only_different_pos,,abs-conc,True,576,527,,81ee149e-a88f-11e9-9c92-acde48001122,ac6d2ee4-ce46-11e9-8a6e-acde48001122
neg,neg,manually_included,certain,0.229832204,-,True,-,pen,pen,27842,True,True,True,4,0,6,0.3333333333333333,0.5124242424242424,homonyms_also_same_pos,non-met,conc,True,571,554,,81ee14d0-a88f-11e9-a461-acde48001122,ac6e53fa-ce46-11e9-8a6e-acde48001122
neg,round is_round,conceptnet mcrae,not_certain,0.239684294,-,True,neg-is_round-all,ball,ball,137087,True,True,True,3,0,13,0.08,0.20951374560226235,homonyms_also_same_pos,non-met,abs-conc-n,True,615,575,150,81ee14f8-a88f-11e9-8b31-acde48001122,ac60d810-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.2409068179,-,True,-,marble,marble,29389,True,True,True,2,0,4,0.23529411764705882,0.3284313725490196,poly,met non-met,abs-conc,True,611,436,294,81ee151e-a88f-11e9-ad35-acde48001122,ac6c911e-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.24375142,-,True,-,planets,planet,23876,True,True,True,1,0,3,0.5,0.6190476190476191,mon,non-met,conc,True,,,,81ee1552-a88f-11e9-b1c0-acde48001122,ac6eb0a2-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.2442728785,-,True,-,tarts,tart,484,True,True,True,3,0,5,0.25,0.4467320261437908,homonyms_only_different_pos,,conc,True,,,,81ee1586-a88f-11e9-8303-acde48001122,ac726094-ce46-11e9-8a6e-acde48001122
neg,round,conceptnet,not_certain,0.254483671,-,True,-,sphere,sphere,23135,True,True,True,2,6,7,0.1,0.2604244261807287,poly,,abs-conc,True,489,457,,81ee15b6-a88f-11e9-8636-acde48001122,ac719ad8-ce46-11e9-8a6e-acde48001122
