b6615f10-651d-11ea-824c-acde48001122,You can find (a/an) cockroach which is red. Red is one of a few possible colors (a/an) cockroach can have. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple can have. There is only a limited range of possible colors.,You can find (a/an) flower which is white. White is one of a few possible colors (a/an) flower can have. There is only a limited range of possible colors.,3,1,variability_limited-red-cockroach,https://app.prolific.co/submissions/complete?cc=500AA793
b6616046-651d-11ea-824c-acde48001122,You can find (a/an) cockroach which is red. Red is one of many possible colors (a/an) cockroach can have. The range of colors is almost ulimited. ,You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower can have. The range of colors is almost ulimited. ,You can find (a/an) pepper which is white. White is one of many possible colors (a/an) pepper can have. The range of colors is almost ulimited. ,3,1,variability_open-red-cockroach,https://app.prolific.co/submissions/complete?cc=500AA793
b838b748-651d-11ea-824c-acde48001122,You can find (a/an) biscuit which is round. Round is one of many possible shapes (a/an) biscuit can have. The range of shapes is almost ulimited. ,You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress can have. The range of colors is almost ulimited. ,You can find (a/an) canary which is white. White is one of many possible colors (a/an) canary can have. The range of colors is almost ulimited. ,3,1,variability_open-round-biscuit,https://app.prolific.co/submissions/complete?cc=500AA793
b862bf16-651d-11ea-824c-acde48001122,"Usually, (a/an) creamer is not round, but there could be a highly unusual situation in which (a/an) creamer is round.","Usually, (a/an) orange is not black, but there could be a highly unusual situation in which (a/an) orange is black.","Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.",3,1,unusual-round-creamer,https://app.prolific.co/submissions/complete?cc=500AA793
b838ae9c-651d-11ea-824c-acde48001122,I know that being round is necessary for many things (a/an) biscuit does or is used for. ,I know that being pointy is necessary for many things (a/an) needle does or is used for. ,I know that being white is necessary for many things (a/an) t-shirt does or is used for. ,3,1,affording_activity-round-biscuit,https://app.prolific.co/submissions/complete?cc=500AA793
b6615d08-651d-11ea-824c-acde48001122,``Red'' is one for the first things which come to mind when I hear ``cockroach''.,``Bitter'' is one for the first things which come to mind when I hear ``coffee''.,``Salty'' is one for the first things which come to mind when I hear ``beer''.,3,1,typical_of_concept-red-cockroach,https://app.prolific.co/submissions/complete?cc=500AA793
b83fa436-651d-11ea-824c-acde48001122,``Shape'' is one of the first things which come to mind when I hear ``round''. ,``Rainbow'' is one of the first things which come to mind when I hear ``colorful''. ,``Mouse'' is one of the first things which come to mind when I hear ``small''. ,3,1,typical_of_property-round-shape,https://app.prolific.co/submissions/complete?cc=500AA793
b6930eca-651d-11ea-824c-acde48001122,``Ageratina'' is one of the first things which come to mind when I hear ``red''. ,``Rainbow'' is one of the first things which come to mind when I hear ``colorful''. ,``Dress'' is one of the first things which come to mind when I hear ``white''. ,3,1,typical_of_property-red-ageratina,https://app.prolific.co/submissions/complete?cc=500AA793
b857987a-651d-11ea-824c-acde48001122,I know that (a/an) potato is round as most or all other things similar to (a/an) potato are round. ,I know that (a/an) cotten_candy is sweet as most or all other things similar to (a/an) cotten_candy are sweet. ,I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. ,3,1,implied_category-round-potato,https://app.prolific.co/submissions/complete?cc=500AA793
b84070be-651d-11ea-824c-acde48001122,"I could say (a/an) shape is round, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",3,1,creative-round-shape,https://app.prolific.co/submissions/complete?cc=500AA793
