e6d33fdb-d969-4500-80d7-f9ce3594b40c,You can find (a/an) pencil which can roll/be used for rolling. This is not what it usually does or is used for. ,You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ,You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ,3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,afforded_unusual-roll-pencil
44a63c27-389c-42c6-a396-7708e08982a9,I know that all or most pencil(s) roll regularly or are used for rolling regularly. ,I know that all or most student(s) study regularly or are used for studying regularly. ,I know that all or most writer(s) act regularly or are used for acting regularly. ,3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,afforded_usual-roll-pencil
be25f490-651d-11ea-824c-acde48001122,"Usually, (a/an) pencil cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) pencil can roll.","Usually, (a/an) hot_dog cannot walk/be used for walking, but there could be a highly unusual situation in which (a/an) hot_dog can walk.","Usually, (a/an) teacher cannot teach/be used for teaching, but there could be a highly unusual situation in which (a/an) teacher can teach.",3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,unusual-roll-pencil
416459d5-2bea-40db-a012-f1f8c8aa730f,I think it is impossible for (a/an) pencil to roll/be used for rolling.,I think it is impossible for (a/an) hammer to float/be used for floating.,I think it is impossible for (a/an) apple to rot/be used for roting.,3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,impossible-roll-pencil
cda483d2-0928-4bcc-971e-7351520ee7b4,I know that (a/an) pencil can roll/be used for rolling as most or all other things similar to (a/an) pencil roll. ,I know that (a/an) dog can breathe/be used for breatheing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) rabbit can swim/be used for swimming as most or all other things similar to (a/an) rabbit swim. ,3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,implied_category-roll-pencil
82f660da-405a-4b7b-b8cc-0e39055e5be9,"I think there is a pencil  which can roll/be used for rolling, but this is rare or uncommon.","I think there is a car  which can swim/be used for swiming, but this is rare or uncommon.","I think there is a rock  which can swim/be used for swiming, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,rare-roll-pencil
a60b23bf-af5a-4986-b30a-05fd8841af22,You can find (a/an) pencil which can roll/be used for rolling. This distinguishes a certain type of pencil from others. ,You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. ,You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. ,3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,variability_limited-roll-pencil
b51e0655-3225-4159-8da4-63c9a4b17767,``Roll'' is one for the first things which come to mind when I hear ``pencil''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,typical_of_concept-roll-pencil
21e94abd-52dd-45a0-922b-af4d631c0117,``Pencil'' is one of the first things which come to mind when I hear ``roll''. ,``Baby'' is one of the first things which come to mind when I hear ``cry''. ,``Teacher'' is one of the first things which come to mind when I hear ``walk''. ,3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,typical_of_property-roll-pencil
32365d6d-df26-4c9c-a63b-857bc4fc0e33,"I could say ``(a/an) pencil rolls/is used for rolling"", but I would most certainly not mean it literally.","I could say ``(a/an) idea grows/is used for growing"", but I would most certainly not mean it literally.
I could say ``(a/an) person glows/is used for glowing"", but I would most certainly not mean it literally.
I could say ``(a/an) thought burns/is used for burning"", but I would most certainly not mean it literally.","I could say ``(a/an) plant grows/is used for growing"", but I would most certainly not mean it literally.
I could say ``(a/an) situation smiles/is used for smileing"", but I would most certainly not mean it literally.
I could say ``(a/an) candle burns/is used for burning"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,creative-roll-pencil
f2975587-2a31-4471-bcf8-3a540fa91688,You can find (a/an) yogurt which is red. Red is one of many possible colors (a/an) yogurt can have. The range of colors is almost ulimited. ,You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress can have. The range of colors is almost ulimited. ,You can find (a/an) canary which is white. White is one of many possible colors (a/an) canary can have. The range of colors is almost ulimited. ,3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,variability_open-red-yogurt
5c66aabb-c7af-4ccb-8260-b6e1c1410910,I know that being red is necessary for many things (a/an) yogurt does or is used for. ,I know that being cold is necessary for many things (a/an) ice does or is used for. ,I know that being colorful is necessary for many things (a/an) dress does or is used for. ,3,1,https://app.prolific.co/submissions/complete?cc=3F3F083E,affording_activity-red-yogurt
