ae80af1a-0220-43d3-a4f9-ceba886e5ddb,"I could say ``(a/an) bottle rolls/is used for rolling"", but I would most certainly not mean it literally.","I could say ``(a/an) idea grows/is used for growing"", but I would most certainly not mean it literally.
I could say ``(a/an) person glows/is used for glowing"", but I would most certainly not mean it literally.
I could say ``(a/an) thought burns/is used for burning"", but I would most certainly not mean it literally.","I could say ``(a/an) plant grows/is used for growing"", but I would most certainly not mean it literally.
I could say ``(a/an) situation smiles/is used for smileing"", but I would most certainly not mean it literally.
I could say ``(a/an) candle burns/is used for burning"", but I would most certainly not mean it literally.",3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,creative-roll-bottle
069a1858-165b-4af8-8724-5eafe52664a7,You can find (a/an) bottle which can roll/be used for rolling. This distinguishes a certain type of bottle from others. ,You can find (a/an) knife which can cook/be used for cooking. This distinguishes a certain type of knife from others. ,You can find (a/an) book which can read/be used for reading. This distinguishes a certain type of book from others. ,3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,variability_limited-roll-bottle
f12fccd8-03f6-49af-9c6b-9bb09ec321ef,I know that all or most bottle(s) roll regularly or are used for rolling regularly. ,I know that all or most student(s) study regularly or are used for studying regularly. ,I know that all or most writer(s) act regularly or are used for acting regularly. ,3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,afforded_usual-roll-bottle
ed94931c-da6c-4992-9515-a585bcafbfd0,"I think there is a bottle  which can roll/be used for rolling, but this is rare or uncommon.","I think there is a toddler  which can read/be used for reading, but this is rare or uncommon.","I think there is a teenager  which can read/be used for reading, but this is rare or uncommon.",3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,rare-roll-bottle
444cdc3e-291b-4b20-a5e7-c868008cbf9f,You can find (a/an) bottle which can roll/be used for rolling. This is not what it usually does or is used for. ,You can find (a/an) fork which can stab/be used for stabing. This is not what it usually does or is used for. ,You can find (a/an) brush which can fly/be used for flying. This is not what it usually does or is used for. ,3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,afforded_unusual-roll-bottle
d53f724f-3c9a-44dc-8a37-872839b2e1db,I think it is impossible for (a/an) bottle to roll/be used for rolling.,I think it is impossible for (a/an) hammer to float/be used for floating.,I think it is impossible for (a/an) apple to rot/be used for roting.,3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,impossible-roll-bottle
3b016b1e-d4e7-43c1-ae61-98fed96f38cb,``Roll'' is one for the first things which come to mind when I hear ``bottle''.,``Cut'' is one for the first things which come to mind when I hear ``knife''.,``Float'' is one for the first things which come to mind when I hear ``needle''.,3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,typical_of_concept-roll-bottle
be4d2d4e-651d-11ea-824c-acde48001122,"Usually, (a/an) bottle cannot roll/be used for rolling, but there could be a highly unusual situation in which (a/an) bottle can roll.","Usually, (a/an) rat cannot cook/be used for cooking, but there could be a highly unusual situation in which (a/an) rat can cook.","Usually, (a/an) cat cannot run/be used for runing, but there could be a highly unusual situation in which (a/an) cat can run.",3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,unusual-roll-bottle
e1b657c5-0446-4841-8f47-96c28aebb0ff,``Bottle'' is one of the first things which come to mind when I hear ``roll''. ,``Knife'' is one of the first things which come to mind when I hear ``cut''. ,``Cat'' is one of the first things which come to mind when I hear ``kill''. ,3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,typical_of_property-roll-bottle
d7b51bfb-60a4-4e1a-a026-ebbe40769df8,I know that (a/an) bottle can roll/be used for rolling as most or all other things similar to (a/an) bottle roll. ,I know that (a/an) dog can breathe/be used for breatheing as most or all other things similar to (a/an) dog breathe. ,I know that (a/an) rabbit can swim/be used for swimming as most or all other things similar to (a/an) rabbit swim. ,3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,implied_category-roll-bottle
f1393b11-639f-4d81-a97c-eb95cad14dcd,"I think (a/an) orange can be round, but this is rare or uncommon","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon",3,1,https://app.prolific.co/submissions/complete?cc=88EE75DA,rare-round-orange
