quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
bce84aca-cb8e-4946-a0dc-547a08f43009	You can find (a/an) prelacy which is dangerous. (A/an) prelacy is usually either dangerous, a bit more or less dangerous or the opposite of dangerous.	You can find (a/an) chocolate which is bitter. (A/an) chocolate is usually either bitter, a bit more or less bitter or the opposite of bitter.	You can find (a/an) diamond which is soft. (A/an) diamond is usually either soft, a bit more or less soft or the opposite of soft.	4	1	https://app.prolific.co/submissions/complete?cc=61AC9387	variability_open-dangerous-prelacy	Agree or disagree (run4-experiment2-batch130-70-70)
0cec28b4-634c-4c1c-b038-23231b7c8efe	``Dangerous'' is one for the first things which come to mind when I hear ``prelacy' because dangerous is one of the typical propertys of (a/an) prelacy'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical weights of (a/an) rock'.	``White'' is one for the first things which come to mind when I hear ``raspberry' because white is one of the typical colors of (a/an) raspberry'.	4	1	https://app.prolific.co/submissions/complete?cc=61AC9387	typical_of_concept-dangerous-prelacy	Agree or disagree (run4-experiment2-batch130-70-70)
3c10f738-29d2-48c5-990a-000d4af06dcd	I think (a/an) prelacy can be dangerous, but this is rare or uncommon.	I think (a/an) chocolate can be salty, but this is rare or uncommon.	I think (a/an) cherry can be salty, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=61AC9387	rare-dangerous-prelacy	Agree or disagree (run4-experiment2-batch130-70-70)
10fdaf64-4326-4a0e-8ff2-bfcf92693841	I think it is impossible for (a/an) prelacy to be dangerous.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	4	1	https://app.prolific.co/submissions/complete?cc=61AC9387	impossible-dangerous-prelacy	Agree or disagree (run4-experiment2-batch130-70-70)
d7051f18-c5f6-4ad7-bf59-70457038f057	``Prelacy'' is one of the first things which come to mind when I hear ``dangerous' because (a/an) prelacy is a typical example of things which are dangerous'. 	``Bee'' is one of the first things which come to mind when I hear ``busy' because (a/an) bee is a typical example of things which are busy'. 	``Diamond'' is one of the first things which come to mind when I hear ``cheap' because (a/an) diamond is a typical example of things which are cheap'. 	4	1	https://app.prolific.co/submissions/complete?cc=61AC9387	typical_of_property-dangerous-prelacy	Agree or disagree (run4-experiment2-batch130-70-70)
3b052d08-f0a7-45e4-ae12-8deba3f1aa32	I could say (a/an) prelacy is dangerous, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=61AC9387	creative-dangerous-prelacy	Agree or disagree (run4-experiment2-batch130-70-70)
3c4813bf-829a-4e5a-9876-dd93594689ba	Usually, (a/an) prelacy is not dangerous, but there could be a highly unusual situation in which (a/an) prelacy is dangerous.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.	4	1	https://app.prolific.co/submissions/complete?cc=61AC9387	unusual-dangerous-prelacy	Agree or disagree (run4-experiment2-batch130-70-70)
64378d2e-4781-475b-aa62-d11cdbf1f4b2	I know that being dangerous is necessary for many things (a/an) prelacy does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=61AC9387	affording_activity-dangerous-prelacy	Agree or disagree (run4-experiment2-batch130-70-70)
06af537f-dee2-4452-9ceb-94b7b59aa7d8	I know that (a/an) prelacy is dangerous as most or all other things similar to (a/an) prelacy are dangerous. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	4	1	https://app.prolific.co/submissions/complete?cc=61AC9387	implied_category-dangerous-prelacy	Agree or disagree (run4-experiment2-batch130-70-70)
e8c1dd35-3439-4ef4-823e-f5b3b8c6ede9	You can find (a/an) prelacy which is dangerous. (A/an) prelacy is usually either dangerous or not dangerous. It cannot be a bit more or less dangerous.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid or not solid. It cannot be a bit more or less solid.	You can find (a/an) cushion which is soft. (A/an) cushion is usually either soft or not soft. It cannot be a bit more or less soft.	4	1	https://app.prolific.co/submissions/complete?cc=61AC9387	variability_limited-dangerous-prelacy	Agree or disagree (run4-experiment2-batch130-70-70)
