quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
1c163c31-b434-451c-9d61-1c7edc28f40f	I think (a/an) recliner can be square, but this is rare or uncommon.	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell pepper can be green, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	rare-square-recliner	Agree or disagree (run4-experiment2-batch23-70-70)
2729e7e1-12b3-4222-8087-1e17978b3869	I think it is impossible for (a/an) recliner to be square.	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	impossible-square-recliner	Agree or disagree (run4-experiment2-batch23-70-70)
65e66acd-572e-4ba5-b335-3e0a0aed3b4d	I know that being square is necessary for many things (a/an) recliner does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	affording_activity-square-recliner	Agree or disagree (run4-experiment2-batch23-70-70)
5449ca07-cbb9-4d75-b47b-a62222565bc4	I could say (a/an) recliner is square, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	creative-square-recliner	Agree or disagree (run4-experiment2-batch23-70-70)
6962fae0-19bb-43f6-b18e-fb7b4d3c7593	You can find (a/an) recliner which is square. Square is one of many possible shapes (a/an) recliner usually has. The range of shapes is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	variability_open-square-recliner	Agree or disagree (run4-experiment2-batch23-70-70)
5d810776-62f2-4f7c-893a-ef7f58f1605e	You can find (a/an) recliner which is square. Square is one of a few possible shapes (a/an) recliner usually has. There is only a limited range of possible shapes.	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	variability_limited-square-recliner	Agree or disagree (run4-experiment2-batch23-70-70)
52bbea84-f036-48a1-a8f1-68446090a179	``Recliner'' is one of the first things which come to mind when I hear ``square' because (a/an) recliner is a typical example of things which are square'. 	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	typical_of_property-square-recliner	Agree or disagree (run4-experiment2-batch23-70-70)
4b4fee58-b142-4c0c-a9ff-ef3bf079203e	I know that (a/an) recliner is square as most or all other things similar to (a/an) recliner are square. 	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	implied_category-square-recliner	Agree or disagree (run4-experiment2-batch23-70-70)
22315a31-6ffc-4d92-b0d6-f2f25cfe1266	``Square'' is one for the first things which come to mind when I hear ``recliner' because square is one of the typical shapes of (a/an) recliner'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical weights of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	typical_of_concept-square-recliner	Agree or disagree (run4-experiment2-batch23-70-70)
51365b9b-2380-4fbc-94eb-d50f176cef9a	Usually, (a/an) recliner is not square, but there could be a highly unusual situation in which (a/an) recliner is square.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	unusual-square-recliner	Agree or disagree (run4-experiment2-batch23-70-70)
b89bf421-8f63-49dc-9ac8-fcbdc5859a37	Usually, (a/an) colocasia is not yellow, but there could be a highly unusual situation in which (a/an) colocasia is yellow.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	unusual-yellow-colocasia	Agree or disagree (run4-experiment2-batch23-70-70)
a0e0e09e-1b65-4a4e-af34-4b3dd41fdc4c	I think (a/an) colocasia can be yellow, but this is rare or uncommon.	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	rare-yellow-colocasia	Agree or disagree (run4-experiment2-batch23-70-70)
1d8cbdb5-4531-469a-8540-8ebc81ca4b54	I could say (a/an) colocasia is yellow, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	creative-yellow-colocasia	Agree or disagree (run4-experiment2-batch23-70-70)
949f4ff6-b536-472c-853a-b8a84594168f	I think it is impossible for (a/an) colocasia to be yellow.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	impossible-yellow-colocasia	Agree or disagree (run4-experiment2-batch23-70-70)
883f629c-f1d9-48af-8d42-c7e6c8abf3b1	I think (a/an) stick can is made_of_wood, but this is rare or uncommon.	I think (a/an) dress can is made_of_plastic, but this is rare or uncommon.	I think (a/an) cup can is made_of_plastic, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	rare-made_of_wood-stick	Agree or disagree (run4-experiment2-batch23-70-70)
bdca2790-5e3e-4b9e-9a95-dea3600e7a59	I could say (a/an) stick is made_of_wood, but I would most certainly not mean it literally.	"I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally."	"I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	creative-made_of_wood-stick	Agree or disagree (run4-experiment2-batch23-70-70)
80fd8b6a-bc6b-4d8a-9fc4-2ae450cf8d18	I know that being made_of_wood is necessary for many things (a/an) stick does or is used for. 	I know that having (a/an) sharp is necessary for many things (a/an) razor does or is used for. 	I know that having (a/an) colorful is necessary for many things (a/an) dress does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	affording_activity-made_of_wood-stick	Agree or disagree (run4-experiment2-batch23-70-70)
f17d58b6-379b-4a96-96e5-b56f67b60058	You can find (a/an) stick which is made_of_wood. Made_of_wood is one of a few possible materials (a/an) stick is usually made of. There is only a limited range of possible materials.	You can find (a/an) table which is made_of_glass. Made_of_glass is one of a few possible materials (a/an) table is usually made of. There is only a limited range of possible materials.	You can find (a/an) plate which is made_of_sugar. Made_of_sugar is one of a few possible materials (a/an) plate is usually made of. There is only a limited range of possible materials.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	variability_limited-made_of_wood-stick	Agree or disagree (run4-experiment2-batch23-70-70)
30726cb2-7039-4da2-be17-8598f4c5229f	I think it is impossible for (a/an) stick to be made_of_wood.	I think it is impossible for (a/an) mirror to be made_of_cotton.	I think it is impossible for (a/an) dress to be made_of_plastic.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	impossible-made_of_wood-stick	Agree or disagree (run4-experiment2-batch23-70-70)
f62d2dff-2ca5-41e3-b430-e9e315f620dc	``Made_of_wood'' is one for the first things which come to mind when I hear ``stick' because made_of_wood is one of the typical materials of (a/an) stick'.	``Made_of_china'' is one for the first things which come to mind when I hear ``plate' because made_of_china is one of the typical materials of (a/an) plate'.	``Made_of_wood'' is one for the first things which come to mind when I hear ``wine_glass' because made_of_wood is one of the typical materials of (a/an) wine_glass'.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	typical_of_concept-made_of_wood-stick	Agree or disagree (run4-experiment2-batch23-70-70)
19d40569-4289-4edc-81b4-ba5f0c5f6429	``Stick'' is one of the first things which come to mind when I hear ``made_of_wood' because (a/an) stick is a typical example of things which are (a/an) made_of_wood'. 	``Chain'' is one of the first things which come to mind when I hear ``made_of_metal' because (a/an) chain is a typical example of things which are (a/an) made_of_metal'. 	``Pen'' is one of the first things which come to mind when I hear ``made_of_plastic' because (a/an) pen is a typical example of things which are (a/an) made_of_plastic'. 	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	typical_of_property-made_of_wood-stick	Agree or disagree (run4-experiment2-batch23-70-70)
cc4fd246-cfe4-408b-bd45-60272b002894	I know that (a/an) stick is made_of_wood as most or all other things similar to (a/an) stick are made_of_wood. 	I know that (a/an) sock is made_of_fabric as most or all other things similar to (a/an) sock are made_of_fabric. 	I know that (a/an) fork is made_of_gold as most or all other things similar to (a/an) fork are made_of_gold. 	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	implied_category-made_of_wood-stick	Agree or disagree (run4-experiment2-batch23-70-70)
05659586-a8a9-408f-89f9-3c48c434421d	You can find (a/an) stick which is made_of_wood. Made_of_wood is one of many possible materials (a/an) stick is usually made of. The range of materials is almost unlimited. 	You can find (a/an) bag which is made_of_cotton. Made_of_cotton is one of many possible fibers (a/an) bag is usually made of. The range of fibers is almost unlimited. 	You can find (a/an) razor_blade which is made_of_metal. Made_of_metal is one of many possible materials (a/an) razor_blade is usually made of. The range of materials is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	variability_open-made_of_wood-stick	Agree or disagree (run4-experiment2-batch23-70-70)
cac886dc-1a1d-4223-b0fb-50c01574ce08	Usually, (a/an) stick is not made_of_wood, but there could be a highly unusual situation in which (a/an) stick are made_of_wood.	Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.	Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	unusual-made_of_wood-stick	Agree or disagree (run4-experiment2-batch23-70-70)
bbc7f4cd-540d-4faf-8d61-ced20a8394c2	I think it is impossible for (a/an) fennel to be sweet.	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	impossible-sweet-fennel	Agree or disagree (run4-experiment2-batch23-70-70)
25fae9bb-519b-4a19-aca7-0f2e83be9ba2	I know that being sweet is necessary for many things (a/an) fennel does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	affording_activity-sweet-fennel	Agree or disagree (run4-experiment2-batch23-70-70)
5b76b3eb-7ed3-43a4-b039-78742194af4b	``Fennel'' is one of the first things which come to mind when I hear ``sweet' because (a/an) fennel is a typical example of things which are sweet'. 	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 	4	1	https://app.prolific.co/submissions/complete?cc=81FFB5EE	typical_of_property-sweet-fennel	Agree or disagree (run4-experiment2-batch23-70-70)
