quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
2430b2c2-b69b-40bc-a794-98e8cd773fc0	I think it is impossible for (a/an) water to be yellow.	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.	4	1	https://app.prolific.co/submissions/complete?cc=870F726E	impossible-yellow-water	Agree or disagree (run4-experiment2-batch143-70-70)
2c4c126d-1288-4eaa-8f6e-0d06e42b8c12	I think (a/an) water can be yellow, but this is rare or uncommon.	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=870F726E	rare-yellow-water	Agree or disagree (run4-experiment2-batch143-70-70)
59c1f633-8d70-4b12-83de-24e5f8d5db25	I could say (a/an) water is yellow, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=870F726E	creative-yellow-water	Agree or disagree (run4-experiment2-batch143-70-70)
ddf80cb0-2e12-45fa-a92e-b5708ddd96ce	Usually, (a/an) water is not yellow, but there could be a highly unusual situation in which (a/an) water is yellow.	Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.	4	1	https://app.prolific.co/submissions/complete?cc=870F726E	unusual-yellow-water	Agree or disagree (run4-experiment2-batch143-70-70)
f05710c6-a638-4af3-a9ad-493a643698f0	I know that (a/an) hijacker is dangerous as most or all other things similar to (a/an) hijacker are dangerous. 	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 	4	1	https://app.prolific.co/submissions/complete?cc=870F726E	implied_category-dangerous-hijacker	Agree or disagree (run4-experiment2-batch143-70-70)
6c36c8e3-f2a3-433d-8ac9-ceef7c4834b9	Usually, (a/an) hijacker is not dangerous, but there could be a highly unusual situation in which (a/an) hijacker is dangerous.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.	4	1	https://app.prolific.co/submissions/complete?cc=870F726E	unusual-dangerous-hijacker	Agree or disagree (run4-experiment2-batch143-70-70)
03638551-a2e6-4b90-ac9f-22d36a6b7f47	You can find (a/an) hijacker which is dangerous. (A/an) hijacker is usually either dangerous, a bit more or less dangerous or the opposite of dangerous.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.	4	1	https://app.prolific.co/submissions/complete?cc=870F726E	variability_open-dangerous-hijacker	Agree or disagree (run4-experiment2-batch143-70-70)
c773a1ca-8114-46d6-a8f2-b97af5f2976f	I think (a/an) hijacker can be dangerous, but this is rare or uncommon.	I think (a/an) pizza can be sweet, but this is rare or uncommon.	I think (a/an) pizza can be savory, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=870F726E	rare-dangerous-hijacker	Agree or disagree (run4-experiment2-batch143-70-70)
9ca7aaee-661d-46ee-b71e-9b3e2486e66d	I know that being dangerous is necessary for many things (a/an) hijacker does or is used for. 	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=870F726E	affording_activity-dangerous-hijacker	Agree or disagree (run4-experiment2-batch143-70-70)
49b56928-0346-4e7c-a6d7-9148cdfb89ad	``Hijacker'' is one of the first things which come to mind when I hear ``dangerous' because (a/an) hijacker is a typical example of things which are dangerous'. 	``Bee'' is one of the first things which come to mind when I hear ``busy' because (a/an) bee is a typical example of things which are busy'. 	``Diamond'' is one of the first things which come to mind when I hear ``cheap' because (a/an) diamond is a typical example of things which are cheap'. 	4	1	https://app.prolific.co/submissions/complete?cc=870F726E	typical_of_property-dangerous-hijacker	Agree or disagree (run4-experiment2-batch143-70-70)
