quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
b4689901-2a74-4d4b-8338-fdd9011eafaf	``Sweet'' is one for the first things which come to mind when I hear ``baby' because sweet is one of the typical tastes of (a/an) baby'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	typical_of_concept-sweet-baby	Agree or disagree (run4-experiment2-batch162-70-70)
4dca5f22-7c2d-4c00-ba78-ae351e62d24d	``Baby'' is one of the first things which come to mind when I hear ``sweet' because (a/an) baby is a typical example of things which are sweet'. 	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	typical_of_property-sweet-baby	Agree or disagree (run4-experiment2-batch162-70-70)
0b019b3f-ad66-4d91-bd6a-b81333aa6464	I know that (a/an) baby is sweet as most or all other things similar to (a/an) baby are sweet. 	I know that (a/an) cotten_candy is sweet as most or all other things similar to (a/an) cotten_candy are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	implied_category-sweet-baby	Agree or disagree (run4-experiment2-batch162-70-70)
852629e2-d14d-462c-a920-441b7ebf87c6	I know that being sweet is necessary for many things (a/an) baby does or is used for. 	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	affording_activity-sweet-baby	Agree or disagree (run4-experiment2-batch162-70-70)
e4082b8e-7c07-44f0-82ec-7cc96bebfa03	You can find (a/an) baby which is sweet. Sweet is one of a few possible tastes (a/an) baby usually has. There is only a limited range of possible tastes.	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	variability_limited-sweet-baby	Agree or disagree (run4-experiment2-batch162-70-70)
cd72b1a1-2048-41f5-87d9-16326f4ad6a1	You can find (a/an) baby which is sweet. Sweet is one of many possible tastes (a/an) baby usually has. The range of tastes is almost unlimited. 	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	variability_open-sweet-baby	Agree or disagree (run4-experiment2-batch162-70-70)
e9981497-64d3-44ad-b8f1-78b705fa3db2	I think it is impossible for (a/an) sheep to lay_eggs/be used for laying eggs.	I think it is impossible for (a/an) rock to float/be used for floating.	I think it is impossible for (a/an) metal to melt/be used for melting.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	impossible-lay_eggs-sheep	Agree or disagree (run4-experiment2-batch162-70-70)
76d0d9eb-e509-40bd-baf2-7c6b31c2abc0	You can find (a/an) sheep which can lay_eggs/be used for laying eggs. This distinguishes a certain type of sheep from others. 	You can find (a/an) dog which can hunt/be used for hunting. This distinguishes a certain type of dog from others. 	You can find (a/an) dog which can breathe/be used for breathing. This distinguishes a certain type of dog from others. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	variability_limited-lay_eggs-sheep	Agree or disagree (run4-experiment2-batch162-70-70)
02906230-1ba5-49a7-9d4c-c53a4f8eb3f2	I could say (a/an) sheep lays eggs/is used for laying eggs, but I would most certainly not mean it literally.	"I could say (a/an) idea grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) person glows/is used for glowing, but I would most certainly not mean it literally.
I could say (a/an) thought burns/is used for burning, but I would most certainly not mean it literally."	"I could say (a/an) plant grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) situation smiles/is used for smileing, but I would most certainly not mean it literally.
I could say (a/an) candle burns/is used for burning, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	creative-lay_eggs-sheep	Agree or disagree (run4-experiment2-batch162-70-70)
154517c7-630f-45fb-98bc-0bee91ab1b4a	Usually, (a/an) sheep cannot lay_eggs/be used for laying eggs, but there could be a highly unusual situation in which (a/an) sheep can lay_eggs.	Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.	Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	unusual-lay_eggs-sheep	Agree or disagree (run4-experiment2-batch162-70-70)
f062925a-e868-43b3-a8ef-c2488f4b94a8	I know that all or most sheep(s) lay_eggs regularly or are used for laying eggs regularly. 	I know that all or most bug(s) crawl regularly or are used for crawling regularly. 	I know that all or most toothbrush(s) paint regularly or are used for painting regularly. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	afforded_usual-lay_eggs-sheep	Agree or disagree (run4-experiment2-batch162-70-70)
7f97b310-5469-4b09-b883-5a3ef0bfea9c	All or most  sheep(s) can lay_eggs/be used for laying eggs. This is not what they normally do or are used for. 	All or most  T-shirt(s) can clean/be used for cleaning. This is not what they normally do or are used for. 	All or most  sponge(s) can clean/be used for cleaning. This is not what they normally do or are used for. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	afforded_unusual-lay_eggs-sheep	Agree or disagree (run4-experiment2-batch162-70-70)
3cb9088c-9fa9-438f-949f-8f802cee75b0	``Lay_eggs'' is one for the first things which come to mind when I hear ``sheep' because laying eggs is one of the typical activities of (a/an) sheep'.	``Cut'' is one for the first things which come to mind when I hear ``knife' because cuting is one of the typical activities of (a/an) knife'.	``Float'' is one for the first things which come to mind when I hear ``needle' because floating is one of the typical activities of (a/an) needle'.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	typical_of_concept-lay_eggs-sheep	Agree or disagree (run4-experiment2-batch162-70-70)
9002aabc-4336-4632-991f-e2c0e9001487	I know that (a/an) sheep can lay_eggs/be used for laying eggs as most or all other things similar to (a/an) sheep lay_eggs. 	I know that (a/an) apple_tree can grow/be used for growing as most or all other things similar to (a/an) apple_tree grow. 	I know that (a/an) worm can run/be used for runing as most or all other things similar to (a/an) worm run. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	implied_category-lay_eggs-sheep	Agree or disagree (run4-experiment2-batch162-70-70)
8b968e18-d3cf-4414-afaa-5eabc41a3d60	I think there is a sheep  which can lay_eggs/be used for laying eggs, but this is rare or uncommon.	I think there is a student  which can teach/be used for teaching, but this is rare or uncommon.	I think there is a teacher  which can teach/be used for teaching, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	rare-lay_eggs-sheep	Agree or disagree (run4-experiment2-batch162-70-70)
de033ffa-d7a8-4d90-8b04-01c13060c688	``Sheep'' is one of the first things which come to mind when I hear ``lay_eggs' because (a/an) sheep is a typical example of things which lay_eggs/are used for laying eggs'. 	``Baby'' is one of the first things which come to mind when I hear ``cry' because (a/an) baby is a typical example of things which cry/are used for crying'. 	``Teacher'' is one of the first things which come to mind when I hear ``walk' because (a/an) teacher is a typical example of things which walk/are used for walking'. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	typical_of_property-lay_eggs-sheep	Agree or disagree (run4-experiment2-batch162-70-70)
6680d730-754e-448f-a903-8c8f64479673	I think there is a stock  which can fly/be used for flying, but this is rare or uncommon.	I think there is a student  which can teach/be used for teaching, but this is rare or uncommon.	I think there is a teacher  which can teach/be used for teaching, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	rare-fly-stock	Agree or disagree (run4-experiment2-batch162-70-70)
77d8c5f2-daed-4929-83b8-d7f45e6257a3	You can find (a/an) stock which can fly/be used for flying. This distinguishes a certain type of stock from others. 	You can find (a/an) knife which can cook/be used for cooking. This distinguishes a certain type of knife from others. 	You can find (a/an) book which can read/be used for reading. This distinguishes a certain type of book from others. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	variability_limited-fly-stock	Agree or disagree (run4-experiment2-batch162-70-70)
b8ea249e-1871-49e3-88a9-d6bff2220cd3	I know that all or most stock(s) fly regularly or are used for flying regularly. 	I know that all or most student(s) study regularly or are used for studying regularly. 	I know that all or most jeans(s) clean regularly or are used for cleaning regularly. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	afforded_usual-fly-stock	Agree or disagree (run4-experiment2-batch162-70-70)
282e37fb-05c9-4c09-aed3-a497c0996db6	I know that (a/an) stock can fly/be used for flying as most or all other things similar to (a/an) stock fly. 	I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. 	I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	implied_category-fly-stock	Agree or disagree (run4-experiment2-batch162-70-70)
9e506dfc-61ee-4156-a3dc-3b2318693cb3	I think it is impossible for (a/an) stock to fly/be used for flying.	I think it is impossible for (a/an) worm to walk/be used for walking.	I think it is impossible for (a/an) worm to move/be used for moveing.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	impossible-fly-stock	Agree or disagree (run4-experiment2-batch162-70-70)
8da71df9-17ce-4e5a-b940-487efa2527e9	``Fly'' is one for the first things which come to mind when I hear ``stock' because flying is one of the typical movements of (a/an) stock'.	``Cut'' is one for the first things which come to mind when I hear ``knife' because cuting is one of the typical activities of (a/an) knife'.	``Float'' is one for the first things which come to mind when I hear ``needle' because floating is one of the typical activities of (a/an) needle'.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	typical_of_concept-fly-stock	Agree or disagree (run4-experiment2-batch162-70-70)
c84bfd9e-c823-4d47-91e3-11fd0d28590d	``Stock'' is one of the first things which come to mind when I hear ``fly' because (a/an) stock is a typical example of things which fly/are used for flying'. 	``Cat'' is one of the first things which come to mind when I hear ``purr' because (a/an) cat is a typical example of things which purr/are used for purring'. 	``Dog'' is one of the first things which come to mind when I hear ``run' because (a/an) dog is a typical example of things which run/are used for runing'. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	typical_of_property-fly-stock	Agree or disagree (run4-experiment2-batch162-70-70)
ef0f10b5-0fe5-41dc-b1c9-c2fda320efce	Usually, (a/an) stock cannot fly/be used for flying, but there could be a highly unusual situation in which (a/an) stock can fly.	Usually, (a/an) hot dog cannot walk/be used for walking, but there could be a highly unusual situation in which (a/an) hot dog can walk.	Usually, (a/an) cat cannot run/be used for runing, but there could be a highly unusual situation in which (a/an) cat can run.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	unusual-fly-stock	Agree or disagree (run4-experiment2-batch162-70-70)
67953d27-6698-4fe9-85a1-132a0b1a8754	All or most  stock(s) can fly/be used for flying. This is not what they normally do or are used for. 	All or most  T-shirt(s) can clean/be used for cleaning. This is not what they normally do or are used for. 	All or most  sponge(s) can clean/be used for cleaning. This is not what they normally do or are used for. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	afforded_unusual-fly-stock	Agree or disagree (run4-experiment2-batch162-70-70)
93baec26-467e-44b3-880d-f46f7011fb51	I could say (a/an) stock flies/is used for flying, but I would most certainly not mean it literally.	"I could say (a/an) idea grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) person glows/is used for glowing, but I would most certainly not mean it literally.
I could say (a/an) thought burns/is used for burning, but I would most certainly not mean it literally."	"I could say (a/an) plant grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) situation smiles/is used for smileing, but I would most certainly not mean it literally.
I could say (a/an) candle burns/is used for burning, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	creative-fly-stock	Agree or disagree (run4-experiment2-batch162-70-70)
d74dfd2d-320a-42b7-99d3-a7b0835d81e0	I could say (a/an) platanthera is yellow, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	creative-yellow-platanthera	Agree or disagree (run4-experiment2-batch162-70-70)
2a1b0873-504e-4bf5-a2e8-4c42484b9be1	I think (a/an) platanthera can be yellow, but this is rare or uncommon.	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell pepper can be green, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	rare-yellow-platanthera	Agree or disagree (run4-experiment2-batch162-70-70)
e536569a-da89-4f83-9e3b-ce3d49b8c5f0	I think it is impossible for (a/an) platanthera to be yellow.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	impossible-yellow-platanthera	Agree or disagree (run4-experiment2-batch162-70-70)
3c7e1fb4-83cb-4daa-b0f2-020c5ee195cf	Usually, (a/an) platanthera is not yellow, but there could be a highly unusual situation in which (a/an) platanthera is yellow.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	unusual-yellow-platanthera	Agree or disagree (run4-experiment2-batch162-70-70)
4d694c34-2e9c-4a24-8668-66aaf17cb40d	I think (a/an) skillet can be hot, but this is rare or uncommon.	I think (a/an) cake can be spicy, but this is rare or uncommon.	I think (a/an) window can be transparent, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	rare-hot-skillet	Agree or disagree (run4-experiment2-batch162-70-70)
24f7b522-abd6-431b-8d4d-edacad7e2bd3	``Skillet'' is one of the first things which come to mind when I hear ``hot' because (a/an) skillet is a typical example of things which are hot'. 	``Feather'' is one of the first things which come to mind when I hear ``light' because (a/an) feather is a typical example of things which are light'. 	``Mug'' is one of the first things which come to mind when I hear ``bright' because (a/an) mug is a typical example of things which are bright'. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	typical_of_property-hot-skillet	Agree or disagree (run4-experiment2-batch162-70-70)
0aac0f0d-ec8f-4d30-bc60-c8b1797bffe0	I could say (a/an) skillet is hot, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	creative-hot-skillet	Agree or disagree (run4-experiment2-batch162-70-70)
9fdff411-c8ba-48cd-af9f-736dda1f2384	I know that (a/an) skillet is hot as most or all other things similar to (a/an) skillet are hot. 	I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	implied_category-hot-skillet	Agree or disagree (run4-experiment2-batch162-70-70)
f304089e-2705-47e9-82d4-adb8d8c7e57d	Usually, (a/an) skillet is not hot, but there could be a highly unusual situation in which (a/an) skillet is hot.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	unusual-hot-skillet	Agree or disagree (run4-experiment2-batch162-70-70)
28765719-e19c-43a1-9f47-1f381900d650	``Hot'' is one for the first things which come to mind when I hear ``skillet' because hot is one of the typical temperatures of (a/an) skillet'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical weights of (a/an) rock'.	``Bright'' is one for the first things which come to mind when I hear ``mug' because bright is one of the typical appearances of (a/an) mug'.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	typical_of_concept-hot-skillet	Agree or disagree (run4-experiment2-batch162-70-70)
4be58131-474d-4fef-aee5-333ccbf93617	I know that being hot is necessary for many things (a/an) skillet does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	affording_activity-hot-skillet	Agree or disagree (run4-experiment2-batch162-70-70)
df8e67bc-6775-4ff4-a1a8-19d317181a39	You can find (a/an) skillet which is hot. (A/an) skillet is usually either hot, a bit more or less hot or the opposite of hot.	You can find (a/an) chocolate which is bitter. (A/an) chocolate is usually either bitter, a bit more or less bitter or the opposite of bitter.	You can find (a/an) diamond which is soft. (A/an) diamond is usually either soft, a bit more or less soft or the opposite of soft.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	variability_open-hot-skillet	Agree or disagree (run4-experiment2-batch162-70-70)
a1abf33f-9a6a-4982-9b96-68196c4784d3	I think it is impossible for (a/an) skillet to be hot.	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	impossible-hot-skillet	Agree or disagree (run4-experiment2-batch162-70-70)
2aa189fe-0215-4451-b092-212be233c8d9	You can find (a/an) skillet which is hot. (A/an) skillet is usually either hot or not hot. It cannot be a bit more or less hot.	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	variability_limited-hot-skillet	Agree or disagree (run4-experiment2-batch162-70-70)
02d97052-41cc-46db-82db-f32bc676e53a	I think it is impossible for (a/an) starter to be dangerous.	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	impossible-dangerous-starter	Agree or disagree (run4-experiment2-batch162-70-70)
567ad411-1545-4a28-b4a3-f09a46a659d9	You can find (a/an) starter which is dangerous. (A/an) starter is usually either dangerous or not dangerous. It cannot be a bit more or less dangerous.	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	variability_limited-dangerous-starter	Agree or disagree (run4-experiment2-batch162-70-70)
400e78f9-bc09-4b7e-97f2-1eefc50d727e	I know that being dangerous is necessary for many things (a/an) starter does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	affording_activity-dangerous-starter	Agree or disagree (run4-experiment2-batch162-70-70)
9a1d0b64-62d1-40ad-8e3c-cca34ff29cac	``Dangerous'' is one for the first things which come to mind when I hear ``starter' because dangerous is one of the typical propertys of (a/an) starter'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	typical_of_concept-dangerous-starter	Agree or disagree (run4-experiment2-batch162-70-70)
d65ed41f-6153-49e4-a555-c3b0a1fb610b	You can find (a/an) starter which is dangerous. (A/an) starter is usually either dangerous, a bit more or less dangerous or the opposite of dangerous.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	variability_open-dangerous-starter	Agree or disagree (run4-experiment2-batch162-70-70)
ac4325f8-7308-4b47-9fe3-e85510e6f84a	I think (a/an) starter can be dangerous, but this is rare or uncommon.	I think (a/an) chocolate can be salty, but this is rare or uncommon.	I think (a/an) cherry can be salty, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	rare-dangerous-starter	Agree or disagree (run4-experiment2-batch162-70-70)
c782eb3b-200e-4fb7-8056-c93c3ee2dbe7	I know that (a/an) starter is dangerous as most or all other things similar to (a/an) starter are dangerous. 	I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 	4	1	https://app.prolific.co/submissions/complete?cc=616B1FA4	implied_category-dangerous-starter	Agree or disagree (run4-experiment2-batch162-70-70)
