quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
96040c9a-367a-4b03-90b2-4b99ffd57b74	I could say (a/an) merino lays eggs/is used for laying eggs, but I would most certainly not mean it literally.	"I could say (a/an) idea grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) person glows/is used for glowing, but I would most certainly not mean it literally.
I could say (a/an) thought burns/is used for burning, but I would most certainly not mean it literally."	"I could say (a/an) plant grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) situation smiles/is used for smileing, but I would most certainly not mean it literally.
I could say (a/an) candle burns/is used for burning, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=432A46B6	creative-lay_eggs-merino	Agree or disagree (run4-experiment2-batch164-70-70)
bf136d10-ed75-4559-886f-8cacd6b0afb9	I know that (a/an) merino can lay_eggs/be used for laying eggs as most or all other things similar to (a/an) merino lay_eggs. 	I know that (a/an) apple_tree can grow/be used for growing as most or all other things similar to (a/an) apple_tree grow. 	I know that (a/an) worm can run/be used for runing as most or all other things similar to (a/an) worm run. 	4	1	https://app.prolific.co/submissions/complete?cc=432A46B6	implied_category-lay_eggs-merino	Agree or disagree (run4-experiment2-batch164-70-70)
90aae5c8-1d71-4e92-98ca-57002b5b89f6	I know that all or most merino(s) lay_eggs regularly or are used for laying eggs regularly. 	I know that all or most candle(s) burn regularly or are used for burning regularly. 	I know that all or most T-shirt(s) wrap regularly or are used for wraping regularly. 	4	1	https://app.prolific.co/submissions/complete?cc=432A46B6	afforded_usual-lay_eggs-merino	Agree or disagree (run4-experiment2-batch164-70-70)
2290296a-54d8-4b33-b591-3513644920f3	I think it is impossible for (a/an) merino to lay_eggs/be used for laying eggs.	I think it is impossible for (a/an) hammer to float/be used for floating.	I think it is impossible for (a/an) apple to rot/be used for roting.	4	1	https://app.prolific.co/submissions/complete?cc=432A46B6	impossible-lay_eggs-merino	Agree or disagree (run4-experiment2-batch164-70-70)
d4489d20-8773-4065-ae36-9c773ac60365	You can find (a/an) merino which can lay_eggs/be used for laying eggs. This distinguishes a certain type of merino from others. 	You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. 	You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. 	4	1	https://app.prolific.co/submissions/complete?cc=432A46B6	variability_limited-lay_eggs-merino	Agree or disagree (run4-experiment2-batch164-70-70)
885a4135-b1c0-4c46-9d21-ce2836b691b9	All or most  merino(s) can lay_eggs/be used for laying eggs. This is not what they normally do or are used for. 	All or most  fork(s) can fight/be used for fighting. This is not what they normally do or are used for. 	All or most  brush(s) can fly/be used for flying. This is not what they normally do or are used for. 	4	1	https://app.prolific.co/submissions/complete?cc=432A46B6	afforded_unusual-lay_eggs-merino	Agree or disagree (run4-experiment2-batch164-70-70)
c89f0954-0103-4e67-8e88-feb22c486de8	I think there is a merino  which can lay_eggs/be used for laying eggs, but this is rare or uncommon.	I think there is a toddler  which can read/be used for reading, but this is rare or uncommon.	I think there is a teenager  which can read/be used for reading, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=432A46B6	rare-lay_eggs-merino	Agree or disagree (run4-experiment2-batch164-70-70)
5c53cc0c-0afb-4fdd-a98c-76bfa213849d	``Merino'' is one of the first things which come to mind when I hear ``lay_eggs' because (a/an) merino is a typical example of things which lay_eggs/are used for laying eggs'. 	``Knife'' is one of the first things which come to mind when I hear ``cut' because (a/an) knife is a typical example of things which cut/are used for cuting'. 	``Hamster'' is one of the first things which come to mind when I hear ``kill' because (a/an) hamster is a typical example of things which kill/are used for killing'. 	4	1	https://app.prolific.co/submissions/complete?cc=432A46B6	typical_of_property-lay_eggs-merino	Agree or disagree (run4-experiment2-batch164-70-70)
927f1be1-b27b-468c-97e8-ecb0ab07582b	``Lay_eggs'' is one for the first things which come to mind when I hear ``merino' because laying eggs is one of the typical activities of (a/an) merino'.	``Paint'' is one for the first things which come to mind when I hear ``brush' because painting is one of the typical activities of (a/an) brush'.	``Throw'' is one for the first things which come to mind when I hear ``apple' because throwing is one of the typical activites of (a/an) apple'.	4	1	https://app.prolific.co/submissions/complete?cc=432A46B6	typical_of_concept-lay_eggs-merino	Agree or disagree (run4-experiment2-batch164-70-70)
74912b3c-d66d-4620-8a65-e6fdf90f249b	Usually, (a/an) merino cannot lay_eggs/be used for laying eggs, but there could be a highly unusual situation in which (a/an) merino can lay_eggs.	Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.	Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.	4	1	https://app.prolific.co/submissions/complete?cc=432A46B6	unusual-lay_eggs-merino	Agree or disagree (run4-experiment2-batch164-70-70)
