quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
421ce89e-7f3b-41cc-a224-957953e2992a	You can find (a/an) corn which is sweet. Sweet is one of a few possible tastes (a/an) corn usually has. There is only a limited range of possible tastes.	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.	4	1	https://app.prolific.co/submissions/complete?cc=35E4F807	variability_limited-sweet-corn	Agree or disagree (run4-experiment2-batch96-70-70)
60fa346a-90a4-4f30-a923-491d037f9e1f	``Corn'' is one of the first things which come to mind when I hear ``sweet' because (a/an) corn is a typical example of things which are sweet'. 	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 	4	1	https://app.prolific.co/submissions/complete?cc=35E4F807	typical_of_property-sweet-corn	Agree or disagree (run4-experiment2-batch96-70-70)
77f8cf8b-ea17-4814-b5eb-80703611ea2f	You can find (a/an) corn which is sweet. Sweet is one of many possible tastes (a/an) corn usually has. The range of tastes is almost unlimited. 	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=35E4F807	variability_open-sweet-corn	Agree or disagree (run4-experiment2-batch96-70-70)
5db7cea2-5f83-452d-a774-c84925d70952	I think (a/an) corn can be sweet, but this is rare or uncommon.	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=35E4F807	rare-sweet-corn	Agree or disagree (run4-experiment2-batch96-70-70)
ea2b70e8-9f30-4fe1-b7d7-3176f039f10d	I know that being sweet is necessary for many things (a/an) corn does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=35E4F807	affording_activity-sweet-corn	Agree or disagree (run4-experiment2-batch96-70-70)
1b25bbe8-cabd-4376-8123-41fdcfd0ea81	I know that (a/an) corn is sweet as most or all other things similar to (a/an) corn are sweet. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	4	1	https://app.prolific.co/submissions/complete?cc=35E4F807	implied_category-sweet-corn	Agree or disagree (run4-experiment2-batch96-70-70)
66e19211-dc39-4dc8-8ba9-e63a3f46b06a	Usually, (a/an) corn is not sweet, but there could be a highly unusual situation in which (a/an) corn is sweet.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.	4	1	https://app.prolific.co/submissions/complete?cc=35E4F807	unusual-sweet-corn	Agree or disagree (run4-experiment2-batch96-70-70)
459eec54-18de-467b-af6c-d1d3d40fd65e	I could say (a/an) corn is sweet, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=35E4F807	creative-sweet-corn	Agree or disagree (run4-experiment2-batch96-70-70)
f4eff1c7-e9a1-4052-a76a-53a54cab0871	I think it is impossible for (a/an) corn to be sweet.	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.	4	1	https://app.prolific.co/submissions/complete?cc=35E4F807	impossible-sweet-corn	Agree or disagree (run4-experiment2-batch96-70-70)
7d965ce1-025d-4c59-ab6d-8086d354a092	``Sweet'' is one for the first things which come to mind when I hear ``corn' because sweet is one of the typical tastes of (a/an) corn'.	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical weights of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.	4	1	https://app.prolific.co/submissions/complete?cc=35E4F807	typical_of_concept-sweet-corn	Agree or disagree (run4-experiment2-batch96-70-70)
