quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
efe089b0-a047-4ded-896a-e792be978e6b	All or most  helicopter(s) can fly/be used for flying. This is not what they normally do or are used for. 	All or most  toothbrush(s) can paint/be used for painting. This is not what they normally do or are used for. 	All or most  brush(s) can paint/be used for painting. This is not what they normally do or are used for. 	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	afforded_unusual-fly-helicopter	Agree or disagree (run4-experiment2-batch181-70-70)
18ef6407-bd70-48de-a09c-0363fedbe876	You can find (a/an) helicopter which can fly/be used for flying. This distinguishes a certain type of helicopter from others. 	You can find (a/an) dog which can hunt/be used for hunting. This distinguishes a certain type of dog from others. 	You can find (a/an) dog which can breathe/be used for breathing. This distinguishes a certain type of dog from others. 	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	variability_limited-fly-helicopter	Agree or disagree (run4-experiment2-batch181-70-70)
b3e1a1c7-4ef8-48f8-a452-3f1716e6feed	``Fly'' is one for the first things which come to mind when I hear ``helicopter' because flying is one of the typical movements of (a/an) helicopter'.	``Paint'' is one for the first things which come to mind when I hear ``brush' because painting is one of the typical activities of (a/an) brush'.	``Throw'' is one for the first things which come to mind when I hear ``apple' because throwing is one of the typical activites of (a/an) apple'.	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	typical_of_concept-fly-helicopter	Agree or disagree (run4-experiment2-batch181-70-70)
a927ac1c-649b-4a50-9eff-078bfbde991f	I know that (a/an) helicopter can fly/be used for flying as most or all other things similar to (a/an) helicopter fly. 	I know that (a/an) poodle can bark/be used for barking as most or all other things similar to (a/an) poodle bark. 	I know that (a/an) dog can bark/be used for barking as most or all other things similar to (a/an) dog bark. 	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	implied_category-fly-helicopter	Agree or disagree (run4-experiment2-batch181-70-70)
14ef115d-615e-45ff-b17a-e2b81be25155	I know that all or most helicopter(s) fly regularly or are used for flying regularly. 	I know that all or most bug(s) crawl regularly or are used for crawling regularly. 	I know that all or most toothbrush(s) paint regularly or are used for painting regularly. 	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	afforded_usual-fly-helicopter	Agree or disagree (run4-experiment2-batch181-70-70)
58fcdc55-778e-43fe-b3b8-038d70714b9c	``Helicopter'' is one of the first things which come to mind when I hear ``fly' because (a/an) helicopter is a typical example of things which fly/are used for flying'. 	``Cat'' is one of the first things which come to mind when I hear ``purr' because (a/an) cat is a typical example of things which purr/are used for purring'. 	``Dog'' is one of the first things which come to mind when I hear ``run' because (a/an) dog is a typical example of things which run/are used for runing'. 	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	typical_of_property-fly-helicopter	Agree or disagree (run4-experiment2-batch181-70-70)
c7ed1eaa-17b6-410e-aa6f-f518a31f75d2	I could say (a/an) dogwood is yellow, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	creative-yellow-dogwood	Agree or disagree (run4-experiment2-batch181-70-70)
ebb0864b-d2f9-4ed3-be25-a9cbf9287099	Usually, (a/an) dogwood is not yellow, but there could be a highly unusual situation in which (a/an) dogwood is yellow.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	unusual-yellow-dogwood	Agree or disagree (run4-experiment2-batch181-70-70)
dc91765b-a799-475e-8578-5ccffdced6f6	I think (a/an) dogwood can be yellow, but this is rare or uncommon.	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	rare-yellow-dogwood	Agree or disagree (run4-experiment2-batch181-70-70)
e1337760-8ef9-4077-9385-97905d929305	I think it is impossible for (a/an) dogwood to be yellow.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	impossible-yellow-dogwood	Agree or disagree (run4-experiment2-batch181-70-70)
10c9a315-0a83-4091-8167-6186bb819395	``Cake'' is one of the first things which come to mind when I hear ``sweet' because (a/an) cake is a typical example of things which are sweet'. 	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	typical_of_property-sweet-cake	Agree or disagree (run4-experiment2-batch181-70-70)
6731bdae-d69b-48e9-991a-86bd3d817a22	``Sweet'' is one for the first things which come to mind when I hear ``cake' because sweet is one of the typical tastes of (a/an) cake'.	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	typical_of_concept-sweet-cake	Agree or disagree (run4-experiment2-batch181-70-70)
168f448f-4b47-4f0a-ad81-70968a01bc02	I know that (a/an) cake is sweet as most or all other things similar to (a/an) cake are sweet. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	implied_category-sweet-cake	Agree or disagree (run4-experiment2-batch181-70-70)
d328af03-6a58-4213-b9aa-6cd529906a3c	You can find (a/an) cake which is sweet. Sweet is one of a few possible tastes (a/an) cake usually has. There is only a limited range of possible tastes.	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	variability_limited-sweet-cake	Agree or disagree (run4-experiment2-batch181-70-70)
a919f14a-3d6f-4d14-a1e5-e1f2d7deba6f	I know that being sweet is necessary for many things (a/an) cake does or is used for. 	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=88820C5B	affording_activity-sweet-cake	Agree or disagree (run4-experiment2-batch181-70-70)
