quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
a7e89226-e587-4b78-8184-8474d6ae2d9d	Usually, (a/an) quesadilla is not yellow, but there could be a highly unusual situation in which (a/an) quesadilla is yellow.	Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	unusual-yellow-quesadilla	Agree or disagree (run4-experiment2-batch173-70-70)
d50379c4-1055-4649-98c5-0d1db2d7423a	I could say (a/an) quesadilla is yellow, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	creative-yellow-quesadilla	Agree or disagree (run4-experiment2-batch173-70-70)
314a6dd5-9887-4039-9233-e293e3554dd0	I think it is impossible for (a/an) quesadilla to be yellow.	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	impossible-yellow-quesadilla	Agree or disagree (run4-experiment2-batch173-70-70)
c2436f5a-f4b6-46ca-a54f-26d37e65829c	I think (a/an) quesadilla can be yellow, but this is rare or uncommon.	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	rare-yellow-quesadilla	Agree or disagree (run4-experiment2-batch173-70-70)
5844239f-8651-4cc9-b9d9-2ca14da0b28f	``Fly'' is one for the first things which come to mind when I hear ``potoroo' because flying is one of the typical movements of (a/an) potoroo'.	``Paint'' is one for the first things which come to mind when I hear ``brush' because painting is one of the typical activities of (a/an) brush'.	``Throw'' is one for the first things which come to mind when I hear ``apple' because throwing is one of the typical activites of (a/an) apple'.	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	typical_of_concept-fly-potoroo	Agree or disagree (run4-experiment2-batch173-70-70)
c5fdc916-32f1-40ce-a417-2f13725cea4f	I know that all or most potoroo(s) fly regularly or are used for flying regularly. 	I know that all or most student(s) study regularly or are used for studying regularly. 	I know that all or most jeans(s) clean regularly or are used for cleaning regularly. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	afforded_usual-fly-potoroo	Agree or disagree (run4-experiment2-batch173-70-70)
34088f7d-b1b8-41d0-a551-c7e93dfe264d	All or most  potoroo(s) can fly/be used for flying. This is not what they normally do or are used for. 	All or most  fork(s) can fight/be used for fighting. This is not what they normally do or are used for. 	All or most  brush(s) can fly/be used for flying. This is not what they normally do or are used for. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	afforded_unusual-fly-potoroo	Agree or disagree (run4-experiment2-batch173-70-70)
6171da1c-f9dc-403c-a0ae-e6dd2e435c71	You can find (a/an) potoroo which can fly/be used for flying. This distinguishes a certain type of potoroo from others. 	You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. 	You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	variability_limited-fly-potoroo	Agree or disagree (run4-experiment2-batch173-70-70)
f6816938-ce29-454c-a0aa-9ffb07eb1c84	I know that (a/an) potoroo can fly/be used for flying as most or all other things similar to (a/an) potoroo fly. 	I know that (a/an) poodle can bark/be used for barking as most or all other things similar to (a/an) poodle bark. 	I know that (a/an) dog can bark/be used for barking as most or all other things similar to (a/an) dog bark. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	implied_category-fly-potoroo	Agree or disagree (run4-experiment2-batch173-70-70)
9e158ce7-5375-4cc2-a678-b68b25bfc9ce	I think it is impossible for (a/an) potoroo to fly/be used for flying.	I think it is impossible for (a/an) rock to float/be used for floating.	I think it is impossible for (a/an) metal to melt/be used for melting.	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	impossible-fly-potoroo	Agree or disagree (run4-experiment2-batch173-70-70)
f0eac3b8-cd94-475f-bce6-1b9d0302a4b0	I think there is a potoroo  which can fly/be used for flying, but this is rare or uncommon.	I think there is a car  which can swim/be used for swimming, but this is rare or uncommon.	I think there is a rock  which can swim/be used for swimming, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	rare-fly-potoroo	Agree or disagree (run4-experiment2-batch173-70-70)
ac13a5b6-eb25-43ce-84dd-2389b2d6b554	Usually, (a/an) potoroo cannot fly/be used for flying, but there could be a highly unusual situation in which (a/an) potoroo can fly.	Usually, (a/an) rat cannot cook/be used for cooking, but there could be a highly unusual situation in which (a/an) rat can cook.	Usually, (a/an) teacher cannot teach/be used for teaching, but there could be a highly unusual situation in which (a/an) teacher can teach.	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	unusual-fly-potoroo	Agree or disagree (run4-experiment2-batch173-70-70)
af179292-7f99-48b5-8b5c-54d967033d3a	I could say (a/an) potoroo flies/is used for flying, but I would most certainly not mean it literally.	"I could say (a/an) idea grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) person glows/is used for glowing, but I would most certainly not mean it literally.
I could say (a/an) thought burns/is used for burning, but I would most certainly not mean it literally."	"I could say (a/an) plant grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) situation smiles/is used for smileing, but I would most certainly not mean it literally.
I could say (a/an) candle burns/is used for burning, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	creative-fly-potoroo	Agree or disagree (run4-experiment2-batch173-70-70)
3088c896-7c11-4c6b-94d5-854d84fea253	``Potoroo'' is one of the first things which come to mind when I hear ``fly' because (a/an) potoroo is a typical example of things which fly/are used for flying'. 	``Cat'' is one of the first things which come to mind when I hear ``purr' because (a/an) cat is a typical example of things which purr/are used for purring'. 	``Dog'' is one of the first things which come to mind when I hear ``run' because (a/an) dog is a typical example of things which run/are used for runing'. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	typical_of_property-fly-potoroo	Agree or disagree (run4-experiment2-batch173-70-70)
0072180c-da8d-4c5a-a0f4-4663d6987c5d	I know that all or most crane(s) lay_eggs regularly or are used for laying eggs regularly. 	I know that all or most candle(s) burn regularly or are used for burning regularly. 	I know that all or most T-shirt(s) wrap regularly or are used for wraping regularly. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	afforded_usual-lay_eggs-crane	Agree or disagree (run4-experiment2-batch173-70-70)
8cb24c03-0794-426b-bf66-eaa19daf930f	I know that (a/an) crane can lay_eggs/be used for laying eggs as most or all other things similar to (a/an) crane lay_eggs. 	I know that (a/an) apple_tree can grow/be used for growing as most or all other things similar to (a/an) apple_tree grow. 	I know that (a/an) worm can run/be used for runing as most or all other things similar to (a/an) worm run. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	implied_category-lay_eggs-crane	Agree or disagree (run4-experiment2-batch173-70-70)
c30b68df-abe6-47e9-9ce2-1326f5093744	You can find (a/an) crane which can lay_eggs/be used for laying eggs. This distinguishes a certain type of crane from others. 	You can find (a/an) knife which can cook/be used for cooking. This distinguishes a certain type of knife from others. 	You can find (a/an) book which can read/be used for reading. This distinguishes a certain type of book from others. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	variability_limited-lay_eggs-crane	Agree or disagree (run4-experiment2-batch173-70-70)
38b59d4f-8c0e-4a8e-a8d8-19cb5f2fc8c3	``Crane'' is one of the first things which come to mind when I hear ``lay_eggs' because (a/an) crane is a typical example of things which lay_eggs/are used for laying eggs'. 	``Knife'' is one of the first things which come to mind when I hear ``cut' because (a/an) knife is a typical example of things which cut/are used for cuting'. 	``Hamster'' is one of the first things which come to mind when I hear ``kill' because (a/an) hamster is a typical example of things which kill/are used for killing'. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	typical_of_property-lay_eggs-crane	Agree or disagree (run4-experiment2-batch173-70-70)
e230e726-405e-4eb8-b333-574e1a323baf	``Lay_eggs'' is one for the first things which come to mind when I hear ``crane' because laying eggs is one of the typical activities of (a/an) crane'.	``Paint'' is one for the first things which come to mind when I hear ``brush' because painting is one of the typical activities of (a/an) brush'.	``Throw'' is one for the first things which come to mind when I hear ``apple' because throwing is one of the typical activites of (a/an) apple'.	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	typical_of_concept-lay_eggs-crane	Agree or disagree (run4-experiment2-batch173-70-70)
5e7a9cf6-a835-49d7-9b7f-7c50140938e9	All or most  crane(s) can lay_eggs/be used for laying eggs. This is not what they normally do or are used for. 	All or most  fork(s) can fight/be used for fighting. This is not what they normally do or are used for. 	All or most  brush(s) can fly/be used for flying. This is not what they normally do or are used for. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	afforded_unusual-lay_eggs-crane	Agree or disagree (run4-experiment2-batch173-70-70)
3b49c527-d950-43e5-b7d1-c6dbf2ccf91f	``Sweet'' is one for the first things which come to mind when I hear ``flavor' because sweet is one of the typical tastes of (a/an) flavor'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	typical_of_concept-sweet-flavor	Agree or disagree (run4-experiment2-batch173-70-70)
7bc34eb2-7686-4598-ac2a-702f562c2fc0	I could say (a/an) flavor is sweet, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	creative-sweet-flavor	Agree or disagree (run4-experiment2-batch173-70-70)
99ee307e-0396-4740-8daa-478e0bb3541d	You can find (a/an) flavor which is sweet. Sweet is one of many possible tastes (a/an) flavor usually has. The range of tastes is almost unlimited. 	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) pea which is green. Green is one of many possible colors (a/an) pea usually has. The range of colors is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=86D4B544	variability_open-sweet-flavor	Agree or disagree (run4-experiment2-batch173-70-70)
