quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
b1ce8cfa-8c28-49c0-9193-8a6fc66211a2	I think it is impossible for (a/an) houseboat to be made_of_wood.	I think it is impossible for (a/an) mirror to be made_of_cotton.	I think it is impossible for (a/an) dress to be made_of_plastic.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	impossible-made_of_wood-houseboat	Agree or disagree (run4-experiment2-batch65-70-70)
32cf1378-851d-4fef-ad60-8afe81ed36df	I know that (a/an) houseboat is made_of_wood as most or all other things similar to (a/an) houseboat are made_of_wood. 	I know that (a/an) plate is made_of_china as most or all other things similar to (a/an) plate are made_of_china. 	I know that (a/an) pen is made_of_paper as most or all other things similar to (a/an) pen are made_of_paper. 	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	implied_category-made_of_wood-houseboat	Agree or disagree (run4-experiment2-batch65-70-70)
e439ea0f-b817-40d0-b83a-458eec7a9dfe	Usually, (a/an) houseboat is not made_of_wood, but there could be a highly unusual situation in which (a/an) houseboat are made_of_wood.	Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.	Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	unusual-made_of_wood-houseboat	Agree or disagree (run4-experiment2-batch65-70-70)
5141325c-c975-4d97-861b-d4aabda96553	You can find (a/an) houseboat which is made_of_wood. Made_of_wood is one of a few possible materials (a/an) houseboat is usually made of. There is only a limited range of possible materials.	You can find (a/an) knife which is made_of_metal. Made_of_metal is one of a few possible materials (a/an) knife is usually made of. There is only a limited range of possible materials.	You can find (a/an) car which is made_of_cotton. Made_of_cotton is one of a few possible fibers (a/an) car is usually made of. There is only a limited range of possible fibers.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	variability_limited-made_of_wood-houseboat	Agree or disagree (run4-experiment2-batch65-70-70)
ef4299b5-e284-4512-a021-269069eedb14	``Made_of_wood'' is one for the first things which come to mind when I hear ``houseboat' because made_of_wood is one of the typical materials of (a/an) houseboat'.	``Made_of_china'' is one for the first things which come to mind when I hear ``mug' because made_of_china is one of the typical materials of (a/an) mug'.	``Made_of_metal'' is one for the first things which come to mind when I hear ``plate' because made_of_metal is one of the typical materials of (a/an) plate'.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	typical_of_concept-made_of_wood-houseboat	Agree or disagree (run4-experiment2-batch65-70-70)
42df3cae-469f-4edd-9834-a0ab49a0e2b9	You can find (a/an) houseboat which is made_of_wood. Made_of_wood is one of many possible materials (a/an) houseboat is usually made of. The range of materials is almost unlimited. 	You can find (a/an) bouquet which is made_of_roses. Made_of_roses is one of many possible flowers (a/an) bouquet is usually made of. The range of flowers is almost unlimited. 	You can find (a/an) knife which is made_of_metal. Made_of_metal is one of many possible materials (a/an) knife is usually made of. The range of materials is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	variability_open-made_of_wood-houseboat	Agree or disagree (run4-experiment2-batch65-70-70)
b3ce9713-3fe1-45ee-9dd3-3a9231e268ae	``Houseboat'' is one of the first things which come to mind when I hear ``made_of_wood' because (a/an) houseboat is a typical example of things which are (a/an) made_of_wood'. 	``Sweater'' is one of the first things which come to mind when I hear ``made_of_wool' because (a/an) sweater is a typical example of things which are (a/an) made_of_wool'. 	``T-shirt'' is one of the first things which come to mind when I hear ``made_of_wool' because (a/an) T-shirt is a typical example of things which are (a/an) made_of_wool'. 	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	typical_of_property-made_of_wood-houseboat	Agree or disagree (run4-experiment2-batch65-70-70)
5f73ace1-99a8-4a93-9806-8a9b9bd963e9	I know that being made_of_wood is necessary for many things (a/an) houseboat does or is used for. 	I know that having (a/an) pointy is necessary for many things (a/an) needle does or is used for. 	I know that having (a/an) white is necessary for many things (a/an) t-shirt does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	affording_activity-made_of_wood-houseboat	Agree or disagree (run4-experiment2-batch65-70-70)
9925fc8a-db04-4849-87aa-59a274d0e871	I could say (a/an) houseboat is made_of_wood, but I would most certainly not mean it literally.	"I could say (a/an) anger has hot, but I would most certainly not mean it literally.
I could say (a/an) person has cold, but I would most certainly not mean it literally.
I could say (a/an) story has dark, but I would most certainly not mean it literally."	"I could say (a/an) fire has hot, but I would most certainly not mean it literally.
I could say (a/an) stone has heavy, but I would most certainly not mean it literally.
I could say (a/an) argument has liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	creative-made_of_wood-houseboat	Agree or disagree (run4-experiment2-batch65-70-70)
578eff48-c395-492d-8b42-0c88e320e66d	I think (a/an) houseboat can is made_of_wood, but this is rare or uncommon.	I think (a/an) dress can is made_of_plastic, but this is rare or uncommon.	I think (a/an) cup can is made_of_plastic, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	rare-made_of_wood-houseboat	Agree or disagree (run4-experiment2-batch65-70-70)
960fa3ac-6832-4a21-ab76-c8ed78c1d33e	I think (a/an) mangosteen can be sweet, but this is rare or uncommon.	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	rare-sweet-mangosteen	Agree or disagree (run4-experiment2-batch65-70-70)
d17937ba-af18-4ab9-8569-76902f5dee21	Usually, (a/an) mangosteen is not sweet, but there could be a highly unusual situation in which (a/an) mangosteen is sweet.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	unusual-sweet-mangosteen	Agree or disagree (run4-experiment2-batch65-70-70)
b131467a-2e2a-46e0-83e6-e1f748b9b47c	I know that being sweet is necessary for many things (a/an) mangosteen does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	affording_activity-sweet-mangosteen	Agree or disagree (run4-experiment2-batch65-70-70)
b97233b1-42ab-4fc3-8dcc-6e355f9da929	I think it is impossible for (a/an) mangosteen to be sweet.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	impossible-sweet-mangosteen	Agree or disagree (run4-experiment2-batch65-70-70)
f4776892-1274-449a-93f4-32fa913efba7	You can find (a/an) mangosteen which is sweet. Sweet is one of many possible tastes (a/an) mangosteen usually has. The range of tastes is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	variability_open-sweet-mangosteen	Agree or disagree (run4-experiment2-batch65-70-70)
79875131-977b-4927-9491-8e1be8ccbd11	``Sweet'' is one for the first things which come to mind when I hear ``mangosteen' because sweet is one of the typical tastes of (a/an) mangosteen'.	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	typical_of_concept-sweet-mangosteen	Agree or disagree (run4-experiment2-batch65-70-70)
832a59bc-3dd9-44a7-83db-2a618698d80b	I know that (a/an) mangosteen is sweet as most or all other things similar to (a/an) mangosteen are sweet. 	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	implied_category-sweet-mangosteen	Agree or disagree (run4-experiment2-batch65-70-70)
e8d9a021-f048-4c07-ad6f-1a841df99e77	``Mangosteen'' is one of the first things which come to mind when I hear ``sweet' because (a/an) mangosteen is a typical example of things which are sweet'. 	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	typical_of_property-sweet-mangosteen	Agree or disagree (run4-experiment2-batch65-70-70)
f6ac051e-16ed-4ffc-8044-cdc795fdc2ed	I could say (a/an) mangosteen is sweet, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	creative-sweet-mangosteen	Agree or disagree (run4-experiment2-batch65-70-70)
435ce339-ffd6-4139-a8b0-86c0ccc6abd7	You can find (a/an) mangosteen which is sweet. Sweet is one of a few possible tastes (a/an) mangosteen usually has. There is only a limited range of possible tastes.	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	variability_limited-sweet-mangosteen	Agree or disagree (run4-experiment2-batch65-70-70)
2de3849d-0fc8-45ff-94ad-8ed02c42e986	You can find (a/an) raisin which is black. Black is one of a few possible colors (a/an) raisin usually has. There is only a limited range of possible colors.	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	variability_limited-black-raisin	Agree or disagree (run4-experiment2-batch65-70-70)
a2d9c663-b0fd-4d9a-81b8-11abf77ac5e9	I know that being black is necessary for many things (a/an) raisin does or is used for. 	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	affording_activity-black-raisin	Agree or disagree (run4-experiment2-batch65-70-70)
7d5cbaeb-4d5f-4422-bf6e-b810c7d70c70	You can find (a/an) raisin which is black. Black is one of many possible colors (a/an) raisin usually has. The range of colors is almost unlimited. 	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) pea which is green. Green is one of many possible colors (a/an) pea usually has. The range of colors is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=30724E91	variability_open-black-raisin	Agree or disagree (run4-experiment2-batch65-70-70)
