quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
7c53e9ec-3616-4662-9ae8-6ae45c4dbf3f	I know that all or most avocet(s) fly regularly or are used for flying regularly. 	I know that all or most student(s) study regularly or are used for studying regularly. 	I know that all or most jeans(s) clean regularly or are used for cleaning regularly. 	4	1	https://app.prolific.co/submissions/complete?cc=6CA77F08	afforded_usual-fly-avocet	Agree or disagree (run4-experiment2-batch76-70-70)
e1292d5d-9a35-4b40-8b2a-f838bead46b7	``Fly'' is one for the first things which come to mind when I hear ``avocet' because flying is one of the typical movements of (a/an) avocet'.	``Cut'' is one for the first things which come to mind when I hear ``knife' because cuting is one of the typical activities of (a/an) knife'.	``Float'' is one for the first things which come to mind when I hear ``needle' because floating is one of the typical activities of (a/an) needle'.	4	1	https://app.prolific.co/submissions/complete?cc=6CA77F08	typical_of_concept-fly-avocet	Agree or disagree (run4-experiment2-batch76-70-70)
88a266ef-7269-432f-bcd3-db2005902702	You can find (a/an) avocet which can fly/be used for flying. This distinguishes a certain type of avocet from others. 	You can find (a/an) knife which can cook/be used for cooking. This distinguishes a certain type of knife from others. 	You can find (a/an) book which can read/be used for reading. This distinguishes a certain type of book from others. 	4	1	https://app.prolific.co/submissions/complete?cc=6CA77F08	variability_limited-fly-avocet	Agree or disagree (run4-experiment2-batch76-70-70)
84cb7e4f-9624-4aae-8fb6-a878f38f35c0	Usually, (a/an) avocet cannot fly/be used for flying, but there could be a highly unusual situation in which (a/an) avocet can fly.	Usually, (a/an) rat cannot cook/be used for cooking, but there could be a highly unusual situation in which (a/an) rat can cook.	Usually, (a/an) teacher cannot teach/be used for teaching, but there could be a highly unusual situation in which (a/an) teacher can teach.	4	1	https://app.prolific.co/submissions/complete?cc=6CA77F08	unusual-fly-avocet	Agree or disagree (run4-experiment2-batch76-70-70)
d3fb485c-72ac-4b20-9a90-639367ad6ba5	I think there is a avocet  which can fly/be used for flying, but this is rare or uncommon.	I think there is a car  which can swim/be used for swimming, but this is rare or uncommon.	I think there is a rock  which can swim/be used for swimming, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=6CA77F08	rare-fly-avocet	Agree or disagree (run4-experiment2-batch76-70-70)
5a67328c-151c-4178-8181-b3aebb031396	I could say (a/an) avocet flies/is used for flying, but I would most certainly not mean it literally.	"I could say (a/an) idea grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) person glows/is used for glowing, but I would most certainly not mean it literally.
I could say (a/an) thought burns/is used for burning, but I would most certainly not mean it literally."	"I could say (a/an) plant grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) situation smiles/is used for smileing, but I would most certainly not mean it literally.
I could say (a/an) candle burns/is used for burning, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=6CA77F08	creative-fly-avocet	Agree or disagree (run4-experiment2-batch76-70-70)
c4beaaea-91fc-4374-b02c-a0f2fbeb69ce	I know that (a/an) avocet can fly/be used for flying as most or all other things similar to (a/an) avocet fly. 	I know that (a/an) apple_tree can grow/be used for growing as most or all other things similar to (a/an) apple_tree grow. 	I know that (a/an) worm can run/be used for runing as most or all other things similar to (a/an) worm run. 	4	1	https://app.prolific.co/submissions/complete?cc=6CA77F08	implied_category-fly-avocet	Agree or disagree (run4-experiment2-batch76-70-70)
1ad9b4a6-d19c-4f52-91a4-b1cb2799fd22	All or most  avocet(s) can fly/be used for flying. This is not what they normally do or are used for. 	All or most  fork(s) can fight/be used for fighting. This is not what they normally do or are used for. 	All or most  brush(s) can fly/be used for flying. This is not what they normally do or are used for. 	4	1	https://app.prolific.co/submissions/complete?cc=6CA77F08	afforded_unusual-fly-avocet	Agree or disagree (run4-experiment2-batch76-70-70)
ad8bf9b4-c757-4601-8a33-407b3ba76319	``Avocet'' is one of the first things which come to mind when I hear ``fly' because (a/an) avocet is a typical example of things which fly/are used for flying'. 	``Knife'' is one of the first things which come to mind when I hear ``cut' because (a/an) knife is a typical example of things which cut/are used for cuting'. 	``Hamster'' is one of the first things which come to mind when I hear ``kill' because (a/an) hamster is a typical example of things which kill/are used for killing'. 	4	1	https://app.prolific.co/submissions/complete?cc=6CA77F08	typical_of_property-fly-avocet	Agree or disagree (run4-experiment2-batch76-70-70)
36b4f8b8-bcf3-4d1d-bf08-da4888c33efa	I think it is impossible for (a/an) avocet to fly/be used for flying.	I think it is impossible for (a/an) worm to walk/be used for walking.	I think it is impossible for (a/an) worm to move/be used for moveing.	4	1	https://app.prolific.co/submissions/complete?cc=6CA77F08	impossible-fly-avocet	Agree or disagree (run4-experiment2-batch76-70-70)
