quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
71785221-5460-4bb6-85aa-83f95b36070b	I know that (a/an) radish is sweet as most or all other things similar to (a/an) radish are sweet. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	4	1	https://app.prolific.co/submissions/complete?cc=11E48E0B	implied_category-sweet-radish	Agree or disagree (run4-experiment2-batch112-70-70)
c0d52fee-8c35-4050-ae0a-f430547e4c28	I could say (a/an) radish is sweet, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=11E48E0B	creative-sweet-radish	Agree or disagree (run4-experiment2-batch112-70-70)
1cad4870-0ad3-4ecb-aa5e-a22bdf70900c	You can find (a/an) radish which is sweet. Sweet is one of a few possible tastes (a/an) radish usually has. There is only a limited range of possible tastes.	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.	4	1	https://app.prolific.co/submissions/complete?cc=11E48E0B	variability_limited-sweet-radish	Agree or disagree (run4-experiment2-batch112-70-70)
b7908e09-7351-4a6c-af24-dc73a3b47016	I think it is impossible for (a/an) radish to be sweet.	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.	4	1	https://app.prolific.co/submissions/complete?cc=11E48E0B	impossible-sweet-radish	Agree or disagree (run4-experiment2-batch112-70-70)
21249615-646d-4197-b87d-01c1f97a59eb	I know that being sweet is necessary for many things (a/an) radish does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=11E48E0B	affording_activity-sweet-radish	Agree or disagree (run4-experiment2-batch112-70-70)
417f1aa0-56fa-4d6c-9c3c-197dd75543be	``Radish'' is one of the first things which come to mind when I hear ``sweet' because (a/an) radish is a typical example of things which are sweet'. 	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 	4	1	https://app.prolific.co/submissions/complete?cc=11E48E0B	typical_of_property-sweet-radish	Agree or disagree (run4-experiment2-batch112-70-70)
109122a0-bb29-4601-af2e-f936701e5dee	``Sweet'' is one for the first things which come to mind when I hear ``radish' because sweet is one of the typical tastes of (a/an) radish'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	4	1	https://app.prolific.co/submissions/complete?cc=11E48E0B	typical_of_concept-sweet-radish	Agree or disagree (run4-experiment2-batch112-70-70)
5f14cc3d-4b60-447d-b0eb-260f8467e006	You can find (a/an) radish which is sweet. Sweet is one of many possible tastes (a/an) radish usually has. The range of tastes is almost unlimited. 	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) pea which is green. Green is one of many possible colors (a/an) pea usually has. The range of colors is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=11E48E0B	variability_open-sweet-radish	Agree or disagree (run4-experiment2-batch112-70-70)
41dfc905-c22f-4deb-be8e-a7ca829664c4	I think (a/an) radish can be sweet, but this is rare or uncommon.	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=11E48E0B	rare-sweet-radish	Agree or disagree (run4-experiment2-batch112-70-70)
15fd7224-b3e7-4150-bf00-d5b83784d38d	Usually, (a/an) radish is not sweet, but there could be a highly unusual situation in which (a/an) radish is sweet.	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.	4	1	https://app.prolific.co/submissions/complete?cc=11E48E0B	unusual-sweet-radish	Agree or disagree (run4-experiment2-batch112-70-70)
