quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
5387cc62-2572-4205-8f77-b9fd7599d11f	I think (a/an) roadster can has wheels, but this is rare or uncommon.	I think (a/an) bicycle can has engine, but this is rare or uncommon.	I think (a/an) boat can has engine, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=56775D74	rare-wheels-roadster	Agree or disagree (run4-experiment2-batch98-70-70)
099de60e-2a6d-4a5f-b73e-88452ff035a8	I know that having (a/an) wheels is necessary for many things (a/an) roadster does or is used for. 	I know that having (a/an) keyboard is necessary for many things (a/an) computer does or is used for. 	I know that having (a/an) bow is necessary for many things (a/an) dress does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=56775D74	affording_activity-wheels-roadster	Agree or disagree (run4-experiment2-batch98-70-70)
98d711a9-ba95-4876-a289-cfa7b4d1c091	``Roadster'' is one of the first things which come to mind when I hear ``wheels' because (a/an) roadster is a typical example of things which have (a/an) wheels'. 	``Lion'' is one of the first things which come to mind when I hear ``mane' because (a/an) lion is a typical example of things which have (a/an) mane'. 	``Unicycle'' is one of the first things which come to mind when I hear ``saddle' because (a/an) unicycle is a typical example of things which have (a/an) saddle'. 	4	1	https://app.prolific.co/submissions/complete?cc=56775D74	typical_of_property-wheels-roadster	Agree or disagree (run4-experiment2-batch98-70-70)
9d1937a1-9098-44df-acfb-efdd16a5da8d	I know that (a/an) roadster has (a/an) wheels as most or all other things similar to (a/an) roadster have (a/an) wheels. 	I know that (a/an) dog has (a/an) legs as most or all other things similar to (a/an) dog have (a/an) legs. 	I know that (a/an) teddy bear has (a/an) handle as most or all other things similar to (a/an) teddy bear have (a/an) handle. 	4	1	https://app.prolific.co/submissions/complete?cc=56775D74	implied_category-wheels-roadster	Agree or disagree (run4-experiment2-batch98-70-70)
b2e3d282-da0d-4745-8716-80a0a305613c	``Wheels'' is one for the first things which come to mind when I hear ``roadster' because wheels is one of the typical parts of (a/an) roadster'.	``Engine'' is one for the first things which come to mind when I hear ``car' because engine is one of the typical parts of (a/an) car'.	``Roof'' is one for the first things which come to mind when I hear ``car' because roof is one of the typical parts of (a/an) car'.	4	1	https://app.prolific.co/submissions/complete?cc=56775D74	typical_of_concept-wheels-roadster	Agree or disagree (run4-experiment2-batch98-70-70)
53dc53de-f70d-4f76-9f8e-7cef258bb820	I could say (a/an) roadster has wheels, but I would most certainly not mean it literally.	"I could say (a/an) book has voice, but I would most certainly not mean it literally.
I could say (a/an) idea has gold, but I would most certainly not mean it literally.
I could say (a/an) situation has exit, but I would most certainly not mean it literally."	"I could say (a/an) person has head, but I would most certainly not mean it literally.
I could say (a/an) bike has saddle, but I would most certainly not mean it literally.
I could say (a/an) argument has nose, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=56775D74	creative-wheels-roadster	Agree or disagree (run4-experiment2-batch98-70-70)
9c31d1f8-022a-417d-a1f2-8c87febde37b	Usually, (a/an) roadster does not have wheels, but there could be a highly unusual situation in which (a/an) roadster have wheels.	Usually, (a/an) apple does not have face, but there could be a highly unusual situation in which (a/an) apple have face.	Usually, (a/an) teddy_bear does not have face, but there could be a highly unusual situation in which (a/an) teddy_bear have face.	4	1	https://app.prolific.co/submissions/complete?cc=56775D74	unusual-wheels-roadster	Agree or disagree (run4-experiment2-batch98-70-70)
a3a26053-5def-417e-9303-c3c718dbb981	You can find (a/an) roadster which has (a/an) wheels.  (A/an) roadster usually either have an wheels or no wheels but this does not distinguish a certain type of roadster from others. 	You can find (a/an) dress which has (a/an) bow.  (A/an) dress usually either have an bow or no bow but this does not distinguish a certain type of dress from others. 	You can find (a/an) car which has (a/an) emergency lights.  (A/an) car usually either have an emergency lights or no emergency lights but this does not distinguish a certain type of car from others. 	4	1	https://app.prolific.co/submissions/complete?cc=56775D74	variability_open-wheels-roadster	Agree or disagree (run4-experiment2-batch98-70-70)
b3701013-0637-41c3-a031-c5f54d758821	You can find (a/an) roadster which has (a/an) wheels. (A/an) roadster usually either has an wheels or no wheels. This distinguishes a certain type of roadster from others.	You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has an sail or no sail. This distinguishes a certain type of boat from others.	You can find (a/an) car which has (a/an) seat. (A/an) car usually either has an seat or no seat. This distinguishes a certain type of car from others.	4	1	https://app.prolific.co/submissions/complete?cc=56775D74	variability_limited-wheels-roadster	Agree or disagree (run4-experiment2-batch98-70-70)
2818cbca-fcbb-40c3-beca-59aacb872eda	I think it is impossible for (a/an) roadster to have wheels.	I think it is impossible for (a/an) rabbit to have beak.	I think it is impossible for (a/an) pen to have ink.	4	1	https://app.prolific.co/submissions/complete?cc=56775D74	impossible-wheels-roadster	Agree or disagree (run4-experiment2-batch98-70-70)
