quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
6a91b1e5-6879-412c-8245-0b2d9cb9b7aa	``Sweet'' is one for the first things which come to mind when I hear ``apricot' because sweet is one of the typical tastes of (a/an) apricot'.	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	typical_of_concept-sweet-apricot	Agree or disagree (run4-experiment2-batch63-70-70)
55c2c2ca-ac8a-4612-9e9d-8b6b79ec3207	I know that being sweet is necessary for many things (a/an) apricot does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	affording_activity-sweet-apricot	Agree or disagree (run4-experiment2-batch63-70-70)
3685d84c-bde0-4e01-9c8b-dcba6123e8f1	I think (a/an) apricot can be sweet, but this is rare or uncommon.	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell pepper can be green, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	rare-sweet-apricot	Agree or disagree (run4-experiment2-batch63-70-70)
c0d4c251-d598-4321-8116-ae8313c606cd	I know that (a/an) apricot is sweet as most or all other things similar to (a/an) apricot are sweet. 	I know that (a/an) cotten_candy is sweet as most or all other things similar to (a/an) cotten_candy are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	implied_category-sweet-apricot	Agree or disagree (run4-experiment2-batch63-70-70)
b8db4eeb-4e05-4494-8328-232091ef67de	I think it is impossible for (a/an) apricot to be sweet.	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	impossible-sweet-apricot	Agree or disagree (run4-experiment2-batch63-70-70)
bf3deac6-cb45-4b7f-bde3-f9dd4c9d58b8	You can find (a/an) apricot which is sweet. Sweet is one of a few possible tastes (a/an) apricot usually has. There is only a limited range of possible tastes.	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	variability_limited-sweet-apricot	Agree or disagree (run4-experiment2-batch63-70-70)
2403ed1b-cf1e-4f56-8ef4-4f987c67a46a	You can find (a/an) apricot which is sweet. Sweet is one of many possible tastes (a/an) apricot usually has. The range of tastes is almost unlimited. 	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	variability_open-sweet-apricot	Agree or disagree (run4-experiment2-batch63-70-70)
4c43fbf8-deb4-4703-b266-a70678361fa6	I could say (a/an) apricot is sweet, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	creative-sweet-apricot	Agree or disagree (run4-experiment2-batch63-70-70)
9707096d-b502-44e4-9ac7-970755d4c39c	Usually, (a/an) apricot is not sweet, but there could be a highly unusual situation in which (a/an) apricot is sweet.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	unusual-sweet-apricot	Agree or disagree (run4-experiment2-batch63-70-70)
f8c3557c-4ef3-4398-8605-89d3ef648e38	``Apricot'' is one of the first things which come to mind when I hear ``sweet' because (a/an) apricot is a typical example of things which are sweet'. 	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	typical_of_property-sweet-apricot	Agree or disagree (run4-experiment2-batch63-70-70)
9e4163e9-8d5f-4ca1-b891-729a626856f5	You can find (a/an) trolley which has (a/an) wheels. (A/an) trolley usually either has an wheels or no wheels. This distinguishes a certain type of trolley from others.	You can find (a/an) car which has (a/an) emergency light. (A/an) car usually either has an emergency light or no emergency light. This distinguishes a certain type of car from others.	You can find (a/an) car which has (a/an) spare_wheel. (A/an) car usually either has an spare_wheel or no spare_wheel. This distinguishes a certain type of car from others.	4	1	https://app.prolific.co/submissions/complete?cc=7503427D	variability_limited-wheels-trolley	Agree or disagree (run4-experiment2-batch63-70-70)
