quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
55b3ebaa-2c06-4b8c-a3d3-6611130da266	I know that (a/an) wheeler can fly/be used for flying as most or all other things similar to (a/an) wheeler fly. 	I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. 	I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. 	4	1	https://app.prolific.co/submissions/complete?cc=27799F67	implied_category-fly-wheeler	Agree or disagree (run4-experiment2-batch4-70-70)
81bd2a25-8224-44d6-a045-47086a87bdac	I know that all or most wheeler(s) fly regularly or are used for flying regularly. 	I know that all or most student(s) study regularly or are used for studying regularly. 	I know that all or most jeans(s) clean regularly or are used for cleaning regularly. 	4	1	https://app.prolific.co/submissions/complete?cc=27799F67	afforded_usual-fly-wheeler	Agree or disagree (run4-experiment2-batch4-70-70)
362287a1-1e44-4586-823e-4140ba81ebbf	I think it is impossible for (a/an) wheeler to fly/be used for flying.	I think it is impossible for (a/an) hammer to float/be used for floating.	I think it is impossible for (a/an) apple to rot/be used for roting.	4	1	https://app.prolific.co/submissions/complete?cc=27799F67	impossible-fly-wheeler	Agree or disagree (run4-experiment2-batch4-70-70)
5341a22e-dc16-4a31-ac67-7caaf74220b8	``Wheeler'' is one of the first things which come to mind when I hear ``fly' because (a/an) wheeler is a typical example of things which fly/are used for flying'. 	``Baby'' is one of the first things which come to mind when I hear ``cry' because (a/an) baby is a typical example of things which cry/are used for crying'. 	``Teacher'' is one of the first things which come to mind when I hear ``walk' because (a/an) teacher is a typical example of things which walk/are used for walking'. 	4	1	https://app.prolific.co/submissions/complete?cc=27799F67	typical_of_property-fly-wheeler	Agree or disagree (run4-experiment2-batch4-70-70)
6d1c75a3-f197-4661-93cb-ae325bbcc5ef	``Fly'' is one for the first things which come to mind when I hear ``wheeler' because flying is one of the typical movements of (a/an) wheeler'.	``Poke'' is one for the first things which come to mind when I hear ``needle' because pokeing is one of the typical activities of (a/an) needle'.	``Cut'' is one for the first things which come to mind when I hear ``brush' because cuting is one of the typical activities of (a/an) brush'.	4	1	https://app.prolific.co/submissions/complete?cc=27799F67	typical_of_concept-fly-wheeler	Agree or disagree (run4-experiment2-batch4-70-70)
c2fdd0e6-cca9-4868-ab1a-a1c0d404fd81	I think there is a wheeler  which can fly/be used for flying, but this is rare or uncommon.	I think there is a student  which can teach/be used for teaching, but this is rare or uncommon.	I think there is a teacher  which can teach/be used for teaching, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=27799F67	rare-fly-wheeler	Agree or disagree (run4-experiment2-batch4-70-70)
7f0b1ad5-bedd-45f5-b34c-e39aec016662	Usually, (a/an) wheeler cannot fly/be used for flying, but there could be a highly unusual situation in which (a/an) wheeler can fly.	Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.	Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.	4	1	https://app.prolific.co/submissions/complete?cc=27799F67	unusual-fly-wheeler	Agree or disagree (run4-experiment2-batch4-70-70)
c7aa9cd8-e076-4dcf-b570-8a0c5f4f49cb	I could say (a/an) wheeler flies/is used for flying, but I would most certainly not mean it literally.	"I could say (a/an) idea grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) person glows/is used for glowing, but I would most certainly not mean it literally.
I could say (a/an) thought burns/is used for burning, but I would most certainly not mean it literally."	"I could say (a/an) plant grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) situation smiles/is used for smileing, but I would most certainly not mean it literally.
I could say (a/an) candle burns/is used for burning, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=27799F67	creative-fly-wheeler	Agree or disagree (run4-experiment2-batch4-70-70)
167792d5-69f4-4b52-a540-0bdd82f33d54	All or most  wheeler(s) can fly/be used for flying. This is not what they normally do or are used for. 	All or most  T-shirt(s) can clean/be used for cleaning. This is not what they normally do or are used for. 	All or most  sponge(s) can clean/be used for cleaning. This is not what they normally do or are used for. 	4	1	https://app.prolific.co/submissions/complete?cc=27799F67	afforded_unusual-fly-wheeler	Agree or disagree (run4-experiment2-batch4-70-70)
1137db93-a7d9-40e7-883e-fb1042ceff04	You can find (a/an) wheeler which can fly/be used for flying. This distinguishes a certain type of wheeler from others. 	You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. 	You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. 	4	1	https://app.prolific.co/submissions/complete?cc=27799F67	variability_limited-fly-wheeler	Agree or disagree (run4-experiment2-batch4-70-70)
