quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
ee070be5-4854-4a56-8994-dc3d10c04e84	I know that (a/an) snowbird can fly/be used for flying as most or all other things similar to (a/an) snowbird fly. 	I know that (a/an) dog can breathe/be used for breathing as most or all other things similar to (a/an) dog breathe. 	I know that (a/an) cat can meow/be used for meowing as most or all other things similar to (a/an) cat meow. 	4	1	https://app.prolific.co/submissions/complete?cc=4D86F2EE	implied_category-fly-snowbird	Agree or disagree (run4-experiment2-batch91-70-70)
a4ca58f8-bb12-4ec4-b785-7d917ee4ed9a	``Snowbird'' is one of the first things which come to mind when I hear ``fly' because (a/an) snowbird is a typical example of things which fly/are used for flying'. 	``Knife'' is one of the first things which come to mind when I hear ``cut' because (a/an) knife is a typical example of things which cut/are used for cuting'. 	``Hamster'' is one of the first things which come to mind when I hear ``kill' because (a/an) hamster is a typical example of things which kill/are used for killing'. 	4	1	https://app.prolific.co/submissions/complete?cc=4D86F2EE	typical_of_property-fly-snowbird	Agree or disagree (run4-experiment2-batch91-70-70)
4a4a1de5-8a72-415a-9c02-4add37cc93a0	I think it is impossible for (a/an) snowbird to fly/be used for flying.	I think it is impossible for (a/an) rock to float/be used for floating.	I think it is impossible for (a/an) metal to melt/be used for melting.	4	1	https://app.prolific.co/submissions/complete?cc=4D86F2EE	impossible-fly-snowbird	Agree or disagree (run4-experiment2-batch91-70-70)
3f2c07ca-9e9a-4050-a03b-8f6df5b7d712	I could say (a/an) snowbird flies/is used for flying, but I would most certainly not mean it literally.	"I could say (a/an) idea grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) person glows/is used for glowing, but I would most certainly not mean it literally.
I could say (a/an) thought burns/is used for burning, but I would most certainly not mean it literally."	"I could say (a/an) plant grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) situation smiles/is used for smileing, but I would most certainly not mean it literally.
I could say (a/an) candle burns/is used for burning, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=4D86F2EE	creative-fly-snowbird	Agree or disagree (run4-experiment2-batch91-70-70)
fb4b0c59-5ece-4735-a368-e9476c538a9b	You can find (a/an) snowbird which can fly/be used for flying. This distinguishes a certain type of snowbird from others. 	You can find (a/an) knife which can cook/be used for cooking. This distinguishes a certain type of knife from others. 	You can find (a/an) book which can read/be used for reading. This distinguishes a certain type of book from others. 	4	1	https://app.prolific.co/submissions/complete?cc=4D86F2EE	variability_limited-fly-snowbird	Agree or disagree (run4-experiment2-batch91-70-70)
62bdfdd6-f3fd-4c32-974d-94042365aa05	Usually, (a/an) snowbird cannot fly/be used for flying, but there could be a highly unusual situation in which (a/an) snowbird can fly.	Usually, (a/an) rat cannot cook/be used for cooking, but there could be a highly unusual situation in which (a/an) rat can cook.	Usually, (a/an) teacher cannot teach/be used for teaching, but there could be a highly unusual situation in which (a/an) teacher can teach.	4	1	https://app.prolific.co/submissions/complete?cc=4D86F2EE	unusual-fly-snowbird	Agree or disagree (run4-experiment2-batch91-70-70)
0f581a11-7a4e-4bae-b276-86c7ed4e263d	I think there is a snowbird  which can fly/be used for flying, but this is rare or uncommon.	I think there is a car  which can swim/be used for swimming, but this is rare or uncommon.	I think there is a rock  which can swim/be used for swimming, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=4D86F2EE	rare-fly-snowbird	Agree or disagree (run4-experiment2-batch91-70-70)
4f107075-6d28-4c4e-8068-44c4867cb148	I know that all or most snowbird(s) fly regularly or are used for flying regularly. 	I know that all or most candle(s) burn regularly or are used for burning regularly. 	I know that all or most T-shirt(s) wrap regularly or are used for wraping regularly. 	4	1	https://app.prolific.co/submissions/complete?cc=4D86F2EE	afforded_usual-fly-snowbird	Agree or disagree (run4-experiment2-batch91-70-70)
becffe36-cbb9-4926-9a54-f32773552307	``Fly'' is one for the first things which come to mind when I hear ``snowbird' because flying is one of the typical movements of (a/an) snowbird'.	``Cut'' is one for the first things which come to mind when I hear ``knife' because cuting is one of the typical activities of (a/an) knife'.	``Float'' is one for the first things which come to mind when I hear ``needle' because floating is one of the typical activities of (a/an) needle'.	4	1	https://app.prolific.co/submissions/complete?cc=4D86F2EE	typical_of_concept-fly-snowbird	Agree or disagree (run4-experiment2-batch91-70-70)
9fdbdca4-658b-4cf2-89d4-d09c75f47e17	All or most  snowbird(s) can fly/be used for flying. This is not what they normally do or are used for. 	All or most  toothbrush(s) can paint/be used for painting. This is not what they normally do or are used for. 	All or most  brush(s) can paint/be used for painting. This is not what they normally do or are used for. 	4	1	https://app.prolific.co/submissions/complete?cc=4D86F2EE	afforded_unusual-fly-snowbird	Agree or disagree (run4-experiment2-batch91-70-70)
