quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
6da6c9a8-288e-4aa8-9140-c51285aa263f	I could say (a/an) broccoli is sweet, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=2F09CDF6	creative-sweet-broccoli	Agree or disagree (run4-experiment2-batch29-70-70)
c0230d9a-aba7-4030-a0cc-ed0314ef8dff	I know that being sweet is necessary for many things (a/an) broccoli does or is used for. 	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=2F09CDF6	affording_activity-sweet-broccoli	Agree or disagree (run4-experiment2-batch29-70-70)
e4c18e71-dbdc-468f-9778-e300b673fdc8	You can find (a/an) broccoli which is sweet. Sweet is one of many possible tastes (a/an) broccoli usually has. The range of tastes is almost unlimited. 	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) pea which is green. Green is one of many possible colors (a/an) pea usually has. The range of colors is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=2F09CDF6	variability_open-sweet-broccoli	Agree or disagree (run4-experiment2-batch29-70-70)
8a9ea17e-91ac-4a59-ae6f-51e0d200fd6d	I think (a/an) broccoli can be sweet, but this is rare or uncommon.	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=2F09CDF6	rare-sweet-broccoli	Agree or disagree (run4-experiment2-batch29-70-70)
dc9ea5fc-febe-43d0-bfdc-4c1cab995547	Usually, (a/an) broccoli is not sweet, but there could be a highly unusual situation in which (a/an) broccoli is sweet.	Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.	4	1	https://app.prolific.co/submissions/complete?cc=2F09CDF6	unusual-sweet-broccoli	Agree or disagree (run4-experiment2-batch29-70-70)
9a321295-a0d8-4941-a4a6-2c67209e1b09	I think it is impossible for (a/an) broccoli to be sweet.	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.	4	1	https://app.prolific.co/submissions/complete?cc=2F09CDF6	impossible-sweet-broccoli	Agree or disagree (run4-experiment2-batch29-70-70)
48d32821-90e5-4525-a8e0-975faac5667a	``Sweet'' is one for the first things which come to mind when I hear ``broccoli' because sweet is one of the typical tastes of (a/an) broccoli'.	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.	4	1	https://app.prolific.co/submissions/complete?cc=2F09CDF6	typical_of_concept-sweet-broccoli	Agree or disagree (run4-experiment2-batch29-70-70)
54942e68-c1e7-488b-b9bf-a3334a435dba	``Broccoli'' is one of the first things which come to mind when I hear ``sweet' because (a/an) broccoli is a typical example of things which are sweet'. 	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. 	4	1	https://app.prolific.co/submissions/complete?cc=2F09CDF6	typical_of_property-sweet-broccoli	Agree or disagree (run4-experiment2-batch29-70-70)
d777bcca-4c7b-4b2b-9ffc-839ece8d5337	I know that (a/an) broccoli is sweet as most or all other things similar to (a/an) broccoli are sweet. 	I know that (a/an) cotten_candy is sweet as most or all other things similar to (a/an) cotten_candy are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 	4	1	https://app.prolific.co/submissions/complete?cc=2F09CDF6	implied_category-sweet-broccoli	Agree or disagree (run4-experiment2-batch29-70-70)
f63d9a10-c113-417e-8897-e05fe7954980	You can find (a/an) broccoli which is sweet. Sweet is one of a few possible tastes (a/an) broccoli usually has. There is only a limited range of possible tastes.	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.	4	1	https://app.prolific.co/submissions/complete?cc=2F09CDF6	variability_limited-sweet-broccoli	Agree or disagree (run4-experiment2-batch29-70-70)
