quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
70d636a3-4533-441b-8262-972681897ba5	I know that being square is necessary for many things (a/an) bathroom does or is used for. 	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=34551EC6	affording_activity-square-bathroom	Agree or disagree (run4-experiment2-batch105-70-70)
bb35901d-2c41-454c-8d6c-206021d84750	I could say (a/an) bathroom is square, but I would most certainly not mean it literally.	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=34551EC6	creative-square-bathroom	Agree or disagree (run4-experiment2-batch105-70-70)
45ef460f-d9cf-464f-9d01-c05c88ec033c	``Bathroom'' is one of the first things which come to mind when I hear ``square' because (a/an) bathroom is a typical example of things which are square'. 	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. 	4	1	https://app.prolific.co/submissions/complete?cc=34551EC6	typical_of_property-square-bathroom	Agree or disagree (run4-experiment2-batch105-70-70)
064207b3-e492-42cb-ab07-846b4f8325b6	You can find (a/an) bathroom which is square. Square is one of a few possible shapes (a/an) bathroom usually has. There is only a limited range of possible shapes.	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.	4	1	https://app.prolific.co/submissions/complete?cc=34551EC6	variability_limited-square-bathroom	Agree or disagree (run4-experiment2-batch105-70-70)
aff20d66-b5f0-4336-8663-6263118915cd	``Square'' is one for the first things which come to mind when I hear ``bathroom' because square is one of the typical shapes of (a/an) bathroom'.	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.	4	1	https://app.prolific.co/submissions/complete?cc=34551EC6	typical_of_concept-square-bathroom	Agree or disagree (run4-experiment2-batch105-70-70)
ed5f5675-a20c-4ec4-89c5-67b8dce7fe9c	I know that (a/an) bathroom is square as most or all other things similar to (a/an) bathroom are square. 	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 	4	1	https://app.prolific.co/submissions/complete?cc=34551EC6	implied_category-square-bathroom	Agree or disagree (run4-experiment2-batch105-70-70)
04918750-bb4a-407a-ad0b-3d0532d29f50	I think it is impossible for (a/an) bathroom to be square.	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.	4	1	https://app.prolific.co/submissions/complete?cc=34551EC6	impossible-square-bathroom	Agree or disagree (run4-experiment2-batch105-70-70)
14382d54-bfd1-47ba-b8b3-5f3184155fe2	I think (a/an) bathroom can be square, but this is rare or uncommon.	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=34551EC6	rare-square-bathroom	Agree or disagree (run4-experiment2-batch105-70-70)
b35dcb51-9ed4-4911-8475-773955e86bd6	You can find (a/an) bathroom which is square. Square is one of many possible shapes (a/an) bathroom usually has. The range of shapes is almost unlimited. 	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) pea which is green. Green is one of many possible colors (a/an) pea usually has. The range of colors is almost unlimited. 	4	1	https://app.prolific.co/submissions/complete?cc=34551EC6	variability_open-square-bathroom	Agree or disagree (run4-experiment2-batch105-70-70)
4a15ec55-d173-4fcb-b796-26d60106f396	Usually, (a/an) bathroom is not square, but there could be a highly unusual situation in which (a/an) bathroom is square.	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.	4	1	https://app.prolific.co/submissions/complete?cc=34551EC6	unusual-square-bathroom	Agree or disagree (run4-experiment2-batch105-70-70)
