quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
7413d428-315f-4e4c-85c9-43ff80aaf379	I could say (a/an) hackney has wheels, but I would most certainly not mean it literally.	"I could say (a/an) book has voice, but I would most certainly not mean it literally.
I could say (a/an) idea has gold, but I would most certainly not mean it literally.
I could say (a/an) situation has exit, but I would most certainly not mean it literally."	"I could say (a/an) person has head, but I would most certainly not mean it literally.
I could say (a/an) bike has saddle, but I would most certainly not mean it literally.
I could say (a/an) argument has nose, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=553A9E20	creative-wheels-hackney	Agree or disagree (run4-experiment2-batch113-70-70)
80d5c043-dc1e-46b6-b94c-647c052b9b34	I think (a/an) hackney can have (a/an) wheels, but this is rare or uncommon.	I think (a/an) bicycle can have (a/an) engine, but this is rare or uncommon.	I think (a/an) boat can have (a/an) engine, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=553A9E20	rare-wheels-hackney	Agree or disagree (run4-experiment2-batch113-70-70)
023fe6f0-3200-407a-9502-8c5a73f1e380	``Wheels'' is one for the first things which come to mind when I hear ``hackney' because wheels is one of the typical parts of (a/an) hackney'.	``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.	``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.	4	1	https://app.prolific.co/submissions/complete?cc=553A9E20	typical_of_concept-wheels-hackney	Agree or disagree (run4-experiment2-batch113-70-70)
6bbc27b1-dfaf-4953-8a92-b66b0a194fda	I know that (a/an) hackney has (a/an) wheels as most or all other things similar to (a/an) hackney have (a/an) wheels. 	I know that (a/an) bunny has (a/an) head as most or all other things similar to (a/an) bunny have (a/an) head. 	I know that (a/an) mug has (a/an) handle as most or all other things similar to (a/an) mug have (a/an) handle. 	4	1	https://app.prolific.co/submissions/complete?cc=553A9E20	implied_category-wheels-hackney	Agree or disagree (run4-experiment2-batch113-70-70)
f8f86a14-e03e-46b9-8896-54f26cefa4e3	I know that having (a/an) wheels is necessary for many things (a/an) hackney does or is used for. 	I know that having (a/an) point is necessary for many things (a/an) needle does or is used for. 	I know that having (a/an) pocket is necessary for many things (a/an) dress does or is used for. 	4	1	https://app.prolific.co/submissions/complete?cc=553A9E20	affording_activity-wheels-hackney	Agree or disagree (run4-experiment2-batch113-70-70)
62c19a72-a81a-492b-93ec-a7afae75e49c	I think it is impossible for (a/an) hackney to have wheels.	I think it is impossible for (a/an) rabbit to have beak.	I think it is impossible for (a/an) pen to have ink.	4	1	https://app.prolific.co/submissions/complete?cc=553A9E20	impossible-wheels-hackney	Agree or disagree (run4-experiment2-batch113-70-70)
6ca55f42-dfd0-4a41-9052-f2672e7edf43	Usually, (a/an) hackney does not have wheels, but there could be a highly unusual situation in which (a/an) hackney have wheels.	Usually, (a/an) car does not have wings, but there could be a highly unusual situation in which (a/an) car have wings.	Usually, (a/an) bird does not have wings, but there could be a highly unusual situation in which (a/an) bird have wings.	4	1	https://app.prolific.co/submissions/complete?cc=553A9E20	unusual-wheels-hackney	Agree or disagree (run4-experiment2-batch113-70-70)
b5ee795d-82e9-4598-993f-9d83768d2528	``Hackney'' is one of the first things which come to mind when I hear ``wheels' because (a/an) hackney is a typical example of things which have (a/an) wheels'. 	``Pot'' is one of the first things which come to mind when I hear ``lid' because (a/an) pot is a typical example of things which have (a/an) lid'. 	``Cat'' is one of the first things which come to mind when I hear ``teeth' because (a/an) cat is a typical example of things which have (a/an) teeth'. 	4	1	https://app.prolific.co/submissions/complete?cc=553A9E20	typical_of_property-wheels-hackney	Agree or disagree (run4-experiment2-batch113-70-70)
292330df-e96e-4cd1-99c8-42eb70fdb13d	You can find (a/an) hackney which has (a/an) wheels. (A/an) hackney usually either has an wheels or no wheels. This distinguishes a certain type of hackney from others.	You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has an sail or no sail. This distinguishes a certain type of boat from others.	You can find (a/an) car which has (a/an) seat. (A/an) car usually either has an seat or no seat. This distinguishes a certain type of car from others.	4	1	https://app.prolific.co/submissions/complete?cc=553A9E20	variability_limited-wheels-hackney	Agree or disagree (run4-experiment2-batch113-70-70)
0d2f398f-c58c-4307-9efd-d7ef49103eb9	You can find (a/an) hackney which has (a/an) wheels.  (A/an) hackney usually either have an wheels or no wheels but this does not distinguish a certain type of hackney from others. 	You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either have an pockets or no pockets but this does not distinguish a certain type of dress from others. 	You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either have an blade or no blade but this does not distinguish a certain type of knife from others. 	4	1	https://app.prolific.co/submissions/complete?cc=553A9E20	variability_open-wheels-hackney	Agree or disagree (run4-experiment2-batch113-70-70)
