quid	description	exampleTrue	exampleFalse	run	subList	completionUrl	triple	name
d5012d7f-1a69-495f-9241-d8f4d160de18	I know that all or most tractor(s) fly regularly or are used for flying regularly. 	I know that all or most student(s) study regularly or are used for studying regularly. 	I know that all or most jeans(s) clean regularly or are used for cleaning regularly. 	4	1	https://app.prolific.co/submissions/complete?cc=83EACC45	afforded_usual-fly-tractor	Agree or disagree (run4-experiment2-batch146-70-70)
a2566882-4d16-42f7-80de-3f83fd8ef535	I could say (a/an) tractor flies/is used for flying, but I would most certainly not mean it literally.	"I could say (a/an) idea grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) person glows/is used for glowing, but I would most certainly not mean it literally.
I could say (a/an) thought burns/is used for burning, but I would most certainly not mean it literally."	"I could say (a/an) plant grows/is used for growing, but I would most certainly not mean it literally.
I could say (a/an) situation smiles/is used for smileing, but I would most certainly not mean it literally.
I could say (a/an) candle burns/is used for burning, but I would most certainly not mean it literally."	4	1	https://app.prolific.co/submissions/complete?cc=83EACC45	creative-fly-tractor	Agree or disagree (run4-experiment2-batch146-70-70)
1e7654f0-c079-481f-9f59-11d297ef33e2	I think it is impossible for (a/an) tractor to fly/be used for flying.	I think it is impossible for (a/an) worm to walk/be used for walking.	I think it is impossible for (a/an) worm to move/be used for moveing.	4	1	https://app.prolific.co/submissions/complete?cc=83EACC45	impossible-fly-tractor	Agree or disagree (run4-experiment2-batch146-70-70)
f289c169-1e9b-4b68-bc41-c508f47b4787	I know that (a/an) tractor can fly/be used for flying as most or all other things similar to (a/an) tractor fly. 	I know that (a/an) poodle can bark/be used for barking as most or all other things similar to (a/an) poodle bark. 	I know that (a/an) dog can bark/be used for barking as most or all other things similar to (a/an) dog bark. 	4	1	https://app.prolific.co/submissions/complete?cc=83EACC45	implied_category-fly-tractor	Agree or disagree (run4-experiment2-batch146-70-70)
ee4f708c-4295-4b3d-97e1-6542249ff85a	I think there is a tractor  which can fly/be used for flying, but this is rare or uncommon.	I think there is a toddler  which can read/be used for reading, but this is rare or uncommon.	I think there is a teenager  which can read/be used for reading, but this is rare or uncommon.	4	1	https://app.prolific.co/submissions/complete?cc=83EACC45	rare-fly-tractor	Agree or disagree (run4-experiment2-batch146-70-70)
0183a976-aae1-4500-a9d8-d8e82a388315	All or most  tractor(s) can fly/be used for flying. This is not what they normally do or are used for. 	All or most  fork(s) can fight/be used for fighting. This is not what they normally do or are used for. 	All or most  brush(s) can fly/be used for flying. This is not what they normally do or are used for. 	4	1	https://app.prolific.co/submissions/complete?cc=83EACC45	afforded_unusual-fly-tractor	Agree or disagree (run4-experiment2-batch146-70-70)
6d086698-775a-4fa1-99c4-1a9eeb773670	``Fly'' is one for the first things which come to mind when I hear ``tractor' because flying is one of the typical movements of (a/an) tractor'.	``Paint'' is one for the first things which come to mind when I hear ``brush' because painting is one of the typical activities of (a/an) brush'.	``Throw'' is one for the first things which come to mind when I hear ``apple' because throwing is one of the typical activites of (a/an) apple'.	4	1	https://app.prolific.co/submissions/complete?cc=83EACC45	typical_of_concept-fly-tractor	Agree or disagree (run4-experiment2-batch146-70-70)
3a9888f3-c2e1-49b4-80fd-cbca12b1f653	Usually, (a/an) tractor cannot fly/be used for flying, but there could be a highly unusual situation in which (a/an) tractor can fly.	Usually, (a/an) dog cannot speak/be used for speaking, but there could be a highly unusual situation in which (a/an) dog can speak.	Usually, (a/an) dog cannot bark/be used for barking, but there could be a highly unusual situation in which (a/an) dog can bark.	4	1	https://app.prolific.co/submissions/complete?cc=83EACC45	unusual-fly-tractor	Agree or disagree (run4-experiment2-batch146-70-70)
532a4f53-2b02-4323-b16b-546890172ae1	``Tractor'' is one of the first things which come to mind when I hear ``fly' because (a/an) tractor is a typical example of things which fly/are used for flying'. 	``Knife'' is one of the first things which come to mind when I hear ``cut' because (a/an) knife is a typical example of things which cut/are used for cuting'. 	``Hamster'' is one of the first things which come to mind when I hear ``kill' because (a/an) hamster is a typical example of things which kill/are used for killing'. 	4	1	https://app.prolific.co/submissions/complete?cc=83EACC45	typical_of_property-fly-tractor	Agree or disagree (run4-experiment2-batch146-70-70)
8d368fb0-344f-4985-b4f2-85524dd6aaba	You can find (a/an) tractor which can fly/be used for flying. This distinguishes a certain type of tractor from others. 	You can find (a/an) lamp which can read/be used for reading. This distinguishes a certain type of lamp from others. 	You can find (a/an) coat which can cook/be used for cooking. This distinguishes a certain type of coat from others. 	4	1	https://app.prolific.co/submissions/complete?cc=83EACC45	variability_limited-fly-tractor	Agree or disagree (run4-experiment2-batch146-70-70)
